mY,Ligne new,Loc_map,Montee_Weekday_vac,Descente_Weekday_vac
2019/01,10,Lorentzweiler,8267,9599
2019/01,10,Luxembourg,153132,138483
2019/01,10,Merkholtz,0,381
2019/01,10,Mersch,50121,56069
2019/01,10,Michelau,1487,1879
2019/01,60,Noertzange,6,31
2019/01,60,Pétange,0,12
2019/01,10,Wiltz,6,150
2019/01,10,Pfaffenthal-Kirchberg,42330,40038
2019/01,60,Rodange,0,0
2019/01,10,Schieren,4635,4768
2019/01,60,Schifflange,324,37
2019/01,10,Troisvierges,8787,10240
2019/01,10,Walferdange,10911,10549
2019/01,10,Wiltz,19856,15492
2019/01,10,Wilwerwiltz,2754,3279
2019/01,16,Belval,19142,26627
2019/01,16,Bettembourg,20288,16200
2019/01,16,Clervaux,6690,6543
2019/01,16,Differdange,13303,18014
2019/01,16,Dommeldange,4360,8729
2019/01,16,Drauffelt,2045,1737
2019/01,16,Esch-sur-Alzette,33460,34002
2019/01,16,Ettelbruck,35628,23303
2019/01,16,Goebelsmühle,1233,1595
2019/01,10,Gouvy,0,0
2019/01,16,Howald,2083,2919
2019/01,16,Kautenbach,8175,10139
2019/01,16,Lamadelaine,7693,7655
2019/01,16,Luxembourg,98329,80889
2019/01,16,Mersch,17836,17136
2019/01,16,Michelau,474,0
2019/01,16,Noertzange,2340,3255
2019/01,16,Pétange,7707,6894
2019/01,16,Pfaffenthal-Kirchberg,17696,23537
2019/01,16,Rodange,4940,8558
2019/01,16,Schifflange,9155,11110
2019/01,16,Troisvierges,8490,8014
2019/01,16,Walferdange,3546,6212
2019/01,16,Wilwerwiltz,2288,3833
2019/01,30,Betzdorf,652,994
2019/01,30,Cents-Hamm,218,255
2019/01,30,Igel,2000,3269
2019/01,30,Konz,5879,7656
2019/01,30,Luxembourg,51752,50267
2019/01,30,Manternach,902,1029
2019/01,30,Mertert,1069,1929
2019/01,30,Munsbach,2338,2350
2019/01,30,Oetrange,1257,1143
2019/01,30,Roodt-sur-Syre,1786,1835
2019/01,30,Contern,8656,10914
2019/01,30,Trier,24249,13253
2019/01,30,Trier,7852,10508
2019/01,30,Wasserbillig,17356,16510
2019/01,30,Wecker,3123,2853
2019/01,60,Belval,1404,3419
2019/01,60,Belval,1444,2438
2019/01,60,Belval,19195,15177
2019/01,60,Belvaux,1020,1283
2019/01,60,Berchem,4591,4862
2019/01,60,Bettembourg,14843,16381
2019/01,30,Betzdorf,1570,2152
2019/01,30,Cents-Hamm,1695,1393
2019/01,60,Differdange,10368,8028
2019/01,60,Esch-sur-Alzette,28128,27494
2019/01,60,Howald,1662,2997
2019/01,60,Luxembourg,54068,48863
2019/01,30,Manternach,1391,1745
2019/01,30,Mertert,1108,1814
2019/01,30,Munsbach,1862,2309
2019/01,60,Niederkorn,3153,1860
2019/01,60,Noertzange,2077,1671
2019/01,60,Oberkorn,3179,2967
2019/01,30,Oetrange,1581,2517
2019/01,60,Pétange,4903,8597
2019/01,30,Roodt-sur-Syre,2996,2803
2019/01,30,Contern,3191,2357
2019/01,60,Schifflange,8380,8235
2019/01,30,Wasserbillig,3286,4892
2019/01,30,Wecker,2577,3418
2019/01,50,Arlon,84068,73568
2019/01,50,NA,100,25
2019/01,50,Bertrange,6966,8439
2019/01,50,Capellen,4948,5338
2019/01,50,NA,218,0
2019/01,50,Kleinbettingen,10700,12102
2019/01,50,Luxembourg,107744,117646
2019/01,50,Mamer,8196,7648
2019/01,50,Mamer,6494,5887
2019/01,70,Rodange,0,791
2019/01,70,Virton,498,0
2019/01,60,Audun-le-Tiche,12977,9463
2019/01,60,Belval,8145,3943
2019/01,60,Belval,1878,1777
2019/01,60,Belval,49663,37026
2019/01,60,Belvaux,1585,1352
2019/01,60,Berchem,7652,7246
2019/01,60,Bettembourg,67392,67017
2019/01,60,Differdange,32811,28995
2019/01,60,Dudelange,7189,6334
2019/01,60,Dudelange,10167,7572
2019/01,60,Dudelange,4309,4425
2019/01,60,Dudelange,17605,14096
2019/01,60,Esch-sur-Alzette,92540,84733
2019/01,60,Howald,3653,6666
2019/01,60,Kayl,274,397
2019/01,60,Lamadelaine,1334,8455
2019/01,60,Luxembourg,134324,155131
2019/01,60,Niederkorn,3601,4496
2019/01,60,Noertzange,6605,5822
2019/01,60,Oberkorn,5617,5810
2019/01,60,Pétange,15456,21069
2019/01,60,Rodange,8715,12192
2019/01,60,Rumelange,665,843
2019/01,60,Schifflange,24117,20786
2019/01,60,Tétange,37,236
2019/01,60,Volmerange-les-Mines,2856,5285
2019/01,70,Athus,26852,22477
2019/01,70,NA,0,1962
2019/01,70,Bascharage,19177,27460
2019/01,70,Dippach,7083,10000
2019/01,70,Hollerich,8416,15431
2019/01,70,Lamadelaine,8559,8671
2019/01,70,Leudelange,3448,5883
2019/01,70,Longwy,3410,609
2019/01,70,Luxembourg,109503,98518
2019/01,70,Pétange,31604,35055
2019/01,70,Rodange,42898,32581
2019/01,70,Schouweiler,2042,4345
2019/01,70,Bascharage,9128,7259
2019/01,70,Dippach,7571,6059
2019/01,10,Dommeldange,1828,4031
2019/01,70,Hollerich,5346,8307
2019/01,70,Longwy,13412,18536
2019/01,70,Luxembourg,47064,40726
2019/01,10,Mersch,8937,7581
2019/01,70,Pétange,12241,10062
2019/01,10,Pfaffenthal-Kirchberg,12422,14985
2019/01,70,Rodange,15398,15801
2019/01,90,Bettembourg,47042,48992
2019/01,90,Hettange-Grande,20572,25117
2019/01,90,Howald,5414,11624
2019/01,90,Luxembourg,244241,262245
2019/01,90,Thionville,118153,108187
2019/02,60,Belval,56,1712
2019/02,60,Bettembourg,735,254
2019/02,10,Clervaux,7235,8323
2019/02,10,Colmar-Berg,4107,4061
2019/02,10,Cruchten,2606,2249
2019/02,10,Diekirch,21135,20072
2019/02,60,Differdange,65,367
2019/02,10,Dommeldange,12246,10581
2019/02,10,Drauffelt,1782,1560
2019/02,60,Esch-sur-Alzette,311,1112
2019/02,10,Ettelbruck,54922,61117
2019/02,10,Goebelsmühle,283,299
2019/02,10,Gouvy,1907,197
2019/02,10,Heisdorf,5709,5758
2019/02,60,Howald,37,112
2019/02,10,Kautenbach,21191,24523
2019/02,60,Lamadelaine,0,114
2019/02,10,Lintgen,8372,7321
2019/02,10,Lorentzweiler,7334,8055
2019/02,10,Luxembourg,132465,122882
2019/02,10,Merkholtz,81,393
2019/02,10,Mersch,43923,48687
2019/02,10,Michelau,1297,1470
2019/02,60,Noertzange,18,19
2019/02,60,Pétange,0,18
2019/02,10,Wiltz,9,18
2019/02,10,Pfaffenthal-Kirchberg,38505,35074
2019/02,60,Rodange,0,45
2019/02,10,Schieren,3961,4410
2019/02,60,Schifflange,273,19
2019/02,10,Troisvierges,8005,9107
2019/02,10,Walferdange,9499,8607
2019/02,10,Wiltz,16398,13128
2019/02,10,Wilwerwiltz,2363,2864
2019/02,16,Belval,16946,27942
2019/02,16,Bettembourg,18141,14436
2019/02,16,Clervaux,6082,6110
2019/02,16,Differdange,11901,15847
2019/02,16,Dommeldange,4570,7342
2019/02,16,Drauffelt,1699,1625
2019/02,16,Esch-sur-Alzette,29605,31174
2019/02,16,Ettelbruck,31526,20574
2019/02,16,Goebelsmühle,1090,1343
2019/02,10,Gouvy,0,81
2019/02,16,Howald,2075,2450
2019/02,16,Kautenbach,7609,8653
2019/02,16,Lamadelaine,6412,5174
2019/02,16,Luxembourg,91175,74430
2019/02,16,Mersch,15839,15400
2019/02,16,Michelau,378,0
2019/02,16,Noertzange,2146,2981
2019/02,16,Pétange,6849,6477
2019/02,16,Pfaffenthal-Kirchberg,15813,20601
2019/02,16,Rodange,4319,6503
2019/02,16,Schifflange,7880,9895
2019/02,16,Troisvierges,7835,7183
2019/02,16,Walferdange,3227,5329
2019/02,16,Wilwerwiltz,1942,3509
2019/02,30,Betzdorf,685,937
2019/02,30,Cents-Hamm,179,226
2019/02,30,Igel,1845,2722
2019/02,30,Konz,5094,6921
2019/02,30,Luxembourg,47003,43956
2019/02,30,Manternach,761,980
2019/02,30,Mertert,902,1544
2019/02,30,Munsbach,2110,1979
2019/02,30,Oetrange,1025,976
2019/02,30,Roodt-sur-Syre,1476,1375
2019/02,30,Contern,8003,9511
2019/02,30,Trier,19364,15413
2019/02,30,Trier,6807,9344
2019/02,30,Wasserbillig,14939,14013
2019/02,30,Wecker,2906,2733
2019/02,60,Belval,925,2144
2019/02,60,Belval,979,2291
2019/02,60,Belval,16302,12839
2019/02,60,Belvaux,917,1025
2019/02,60,Berchem,3488,3855
2019/02,60,Bettembourg,12653,14371
2019/02,30,Betzdorf,1330,1746
2019/02,30,Cents-Hamm,1271,1239
2019/02,60,Differdange,9042,6282
2019/02,60,Esch-sur-Alzette,25376,22998
2019/02,60,Howald,1358,2410
2019/02,60,Luxembourg,44815,43475
2019/02,30,Manternach,1153,1454
2019/02,30,Mertert,887,1647
2019/02,30,Munsbach,1575,1917
2019/02,60,Niederkorn,2831,1655
2019/02,60,Noertzange,1600,1242
2019/02,60,Oberkorn,2979,2714
2019/02,30,Oetrange,1373,1713
2019/02,60,Pétange,4061,6869
2019/02,30,Roodt-sur-Syre,2442,2574
2019/02,30,Contern,2830,2684
2019/02,60,Schifflange,7370,6268
2019/02,30,Wasserbillig,2934,4717
2019/02,30,Wecker,2588,2950
2019/02,50,Arlon,71777,61007
2019/02,50,NA,76,19
2019/02,50,Bertrange,6378,7401
2019/02,50,Capellen,4520,4843
2019/02,50,NA,179,0
2019/02,50,Kleinbettingen,9275,10368
2019/02,50,Luxembourg,95745,104132
2019/02,50,Mamer,7224,6835
2019/02,50,Mamer,5558,4854
2019/02,70,Rodange,0,650
2019/02,70,Virton,414,0
2019/02,60,Audun-le-Tiche,10936,8512
2019/02,60,Belval,6120,3151
2019/02,60,Belval,1596,1534
2019/02,60,Belval,40702,31260
2019/02,60,Belvaux,1450,1254
2019/02,60,Berchem,6586,6324
2019/02,60,Bettembourg,58357,59236
2019/02,60,Differdange,27657,24319
2019/02,60,Dudelange,6007,5418
2019/02,60,Dudelange,8541,6718
2019/02,60,Dudelange,3542,3830
2019/02,60,Dudelange,15471,12403
2019/02,60,Esch-sur-Alzette,79234,74485
2019/02,60,Howald,3978,5287
2019/02,60,Kayl,253,308
2019/02,60,Lamadelaine,1204,7430
2019/02,60,Luxembourg,116260,130447
2019/02,60,Niederkorn,2912,4062
2019/02,60,Noertzange,5469,5070
2019/02,60,Oberkorn,4561,4993
2019/02,60,Pétange,14378,17958
2019/02,60,Rodange,8507,10467
2019/02,60,Rumelange,581,536
2019/02,60,Schifflange,19913,17172
2019/02,60,Tétange,37,159
2019/02,60,Volmerange-les-Mines,2394,4313
2019/02,70,Athus,23230,21210
2019/02,70,NA,0,1880
2019/02,70,Bascharage,17165,23040
2019/02,70,Dippach,6037,8294
2019/02,70,Hollerich,6624,12174
2019/02,70,Lamadelaine,6889,7805
2019/02,70,Leudelange,2877,5251
2019/02,70,Longwy,2859,445
2019/02,70,Luxembourg,96513,87821
2019/02,70,Pétange,27566,28321
2019/02,70,Rodange,38124,30166
2019/02,70,Schouweiler,1833,3310
2019/02,70,Bascharage,7770,5748
2019/02,70,Dippach,6172,5116
2019/02,10,Dommeldange,2238,3462
2019/02,70,Hollerich,4905,7860
2019/02,70,Longwy,11783,14490
2019/02,70,Luxembourg,38227,39423
2019/02,10,Mersch,11847,6531
2019/02,70,Pétange,11023,8961
2019/02,10,Pfaffenthal-Kirchberg,10439,13423
2019/02,70,Rodange,13352,12742
2019/02,90,Bettembourg,40404,40446
2019/02,90,Hettange-Grande,18918,28195
2019/02,90,Howald,4724,10098
2019/02,90,Luxembourg,221498,230777
2019/02,90,Thionville,128879,111008
2019/03,60,Belval,0,2883
2019/03,60,Bettembourg,2232,372
2019/03,10,Clervaux,10199,10292
2019/03,10,Colmar-Berg,4588,4247
2019/03,10,Cruchten,2852,2666
2019/03,10,Diekirch,18724,26071
2019/03,60,Differdange,93,589
2019/03,10,Dommeldange,13454,11067
2019/03,10,Drauffelt,2821,1860
2019/03,60,Esch-sur-Alzette,527,3007
2019/03,10,Ettelbruck,64790,73098
2019/03,10,Goebelsmühle,527,403
2019/03,10,Gouvy,2480,248
2019/03,10,Heisdorf,5425,4991
2019/03,60,Howald,155,155
2019/03,10,Kautenbach,29016,28551
2019/03,60,Lamadelaine,0,0
2019/03,10,Lintgen,10912,7099
2019/03,10,Lorentzweiler,9176,9207
2019/03,10,Luxembourg,155000,137547
2019/03,10,Merkholtz,0,1953
2019/03,10,Mersch,52297,59272
2019/03,10,Michelau,1829,1705
2019/03,60,Noertzange,124,31
2019/03,60,Pétange,0,217
2019/03,10,Wiltz,0,0
2019/03,10,Pfaffenthal-Kirchberg,43524,43896
2019/03,60,Rodange,0,0
2019/03,10,Schieren,4991,4867
2019/03,60,Schifflange,155,155
2019/03,10,Troisvierges,11098,10292
2019/03,10,Walferdange,10261,9610
2019/03,10,Wiltz,20739,17422
2019/03,10,Wilwerwiltz,3007,3472
2019/03,16,Belval,19809,28985
2019/03,16,Bettembourg,20925,17918
2019/03,16,Clervaux,6665,6138
2019/03,16,Differdange,13950,18259
2019/03,16,Dommeldange,5022,8773
2019/03,16,Drauffelt,2201,1984
2019/03,16,Esch-sur-Alzette,36425,37944
2019/03,16,Ettelbruck,33883,24707
2019/03,16,Goebelsmühle,1209,1333
2019/03,10,Gouvy,0,279
2019/03,16,Howald,2697,2883
2019/03,16,Kautenbach,7998,8866
2019/03,16,Lamadelaine,5766,3379
2019/03,16,Luxembourg,111259,91884
2019/03,16,Mersch,17732,15748
2019/03,16,Michelau,558,0
2019/03,16,Noertzange,3131,3658
2019/03,16,Pétange,8711,6200
2019/03,16,Pfaffenthal-Kirchberg,19282,25978
2019/03,16,Rodange,5394,10726
2019/03,16,Schifflange,10013,12028
2019/03,16,Troisvierges,7967,7843
2019/03,16,Walferdange,2759,6448
2019/03,16,Wilwerwiltz,2356,3751
2019/03,30,Betzdorf,868,1209
2019/03,30,Cents-Hamm,248,496
2019/03,30,Igel,1829,3410
2019/03,30,Konz,5549,7750
2019/03,30,Luxembourg,57257,49693
2019/03,30,Manternach,1085,1054
2019/03,30,Mertert,1023,2418
2019/03,30,Munsbach,2201,2294
2019/03,30,Oetrange,1271,1116
2019/03,30,Roodt-sur-Syre,2046,1767
2019/03,30,Contern,9083,10540
2019/03,30,Trier,22289,20057
2019/03,30,Trier,7657,11067
2019/03,30,Wasserbillig,17422,16244
2019/03,30,Wecker,3720,3627
2019/03,60,Belval,1116,3565
2019/03,60,Belval,1209,1116
2019/03,60,Belval,19561,15562
2019/03,60,Belvaux,744,1426
2019/03,60,Berchem,4309,4712
2019/03,60,Bettembourg,11780,15438
2019/03,30,Betzdorf,1550,2263
2019/03,30,Cents-Hamm,1891,1302
2019/03,60,Differdange,9858,7378
2019/03,60,Esch-sur-Alzette,27156,26288
2019/03,60,Howald,1922,3224
2019/03,60,Luxembourg,53754,47058
2019/03,30,Manternach,1457,1829
2019/03,30,Mertert,961,2108
2019/03,30,Munsbach,1705,2263
2019/03,60,Niederkorn,3317,2046
2019/03,60,Noertzange,1209,651
2019/03,60,Oberkorn,3410,3255
2019/03,30,Oetrange,1488,2108
2019/03,60,Pétange,5332,6975
2019/03,30,Roodt-sur-Syre,2976,2945
2019/03,30,Contern,3534,2697
2019/03,60,Schifflange,5890,7471
2019/03,30,Wasserbillig,3193,4681
2019/03,30,Wecker,2604,3565
2019/03,50,Arlon,87575,72261
2019/03,50,NA,93,341
2019/03,50,Bertrange,7564,9517
2019/03,50,Capellen,5642,6262
2019/03,50,NA,527,589
2019/03,50,Kleinbettingen,12028,13516
2019/03,50,Luxembourg,109709,123349
2019/03,50,Mamer,9455,8835
2019/03,50,Mamer,9641,8432
2019/03,70,Rodange,0,1116
2019/03,70,Virton,1426,0
2019/03,60,Audun-le-Tiche,13485,9827
2019/03,60,Belval,9734,3875
2019/03,60,Belval,1705,1922
2019/03,60,Belval,44609,37727
2019/03,60,Belvaux,1612,1147
2019/03,60,Berchem,7967,7161
2019/03,60,Bettembourg,69378,68975
2019/03,60,Differdange,27962,28117
2019/03,60,Dudelange,7192,6913
2019/03,60,Dudelange,11005,7905
2019/03,60,Dudelange,6820,4681
2019/03,60,Dudelange,19251,15562
2019/03,60,Esch-sur-Alzette,86397,83266
2019/03,60,Howald,4185,6541
2019/03,60,Kayl,310,341
2019/03,60,Lamadelaine,1240,5766
2019/03,60,Luxembourg,129797,150567
2019/03,60,Niederkorn,2976,3410
2019/03,60,Noertzange,6603,5983
2019/03,60,Oberkorn,5022,5797
2019/03,60,Pétange,14477,17887
2019/03,60,Rodange,7347,10416
2019/03,60,Rumelange,806,682
2019/03,60,Schifflange,24056,19716
2019/03,60,Tétange,31,186
2019/03,60,Volmerange-les-Mines,4061,3658
2019/03,70,Athus,26164,22816
2019/03,70,NA,0,1922
2019/03,70,Bascharage,17143,24211
2019/03,70,Dippach,5952,8122
2019/03,70,Hollerich,6789,14787
2019/03,70,Lamadelaine,8432,9641
2019/03,70,Leudelange,2883,5394
2019/03,70,Longwy,3844,589
2019/03,70,Luxembourg,112530,98735
2019/03,70,Pétange,32519,37510
2019/03,70,Rodange,45322,36921
2019/03,70,Schouweiler,2015,2945
2019/03,70,Bascharage,10044,7874
2019/03,70,Dippach,9486,8649
2019/03,10,Dommeldange,2945,5921
2019/03,70,Hollerich,6355,10912
2019/03,70,Longwy,16306,16151
2019/03,70,Luxembourg,53506,59582
2019/03,10,Mersch,17732,7316
2019/03,70,Pétange,16213,11873
2019/03,10,Pfaffenthal-Kirchberg,11625,17019
2019/03,70,Rodange,19034,17949
2019/03,90,Bettembourg,45849,47833
2019/03,90,Hettange-Grande,22444,30938
2019/03,90,Howald,6820,10695
2019/03,90,Luxembourg,249364,258044
2019/03,90,Thionville,151652,140430
2019/04,60,Belval,0,2790
2019/04,60,Bettembourg,2160,360
2019/04,10,Clervaux,8597,8275
2019/04,10,Colmar-Berg,4326,4664
2019/04,10,Cruchten,2633,2705
2019/04,10,Diekirch,18513,20461
2019/04,60,Differdange,90,570
2019/04,10,Dommeldange,10027,10012
2019/04,10,Drauffelt,2224,2040
2019/04,60,Esch-sur-Alzette,510,2910
2019/04,10,Ettelbruck,54843,64128
2019/04,10,Goebelsmühle,442,356
2019/04,10,Gouvy,2607,104
2019/04,10,Heisdorf,4587,4453
2019/04,60,Howald,150,150
2019/04,10,Kautenbach,25443,23032
2019/04,60,Lamadelaine,0,0
2019/04,10,Lintgen,9006,7933
2019/04,10,Lorentzweiler,7863,8307
2019/04,10,Luxembourg,135590,125315
2019/04,10,Merkholtz,0,1040
2019/04,10,Mersch,47149,45871
2019/04,10,Michelau,1574,1387
2019/04,60,Noertzange,120,30
2019/04,60,Pétange,0,210
2019/04,10,Wiltz,17,34
2019/04,10,Pfaffenthal-Kirchberg,39302,38304
2019/04,60,Rodange,0,0
2019/04,10,Schieren,4119,4478
2019/04,60,Schifflange,150,150
2019/04,10,Troisvierges,10130,9494
2019/04,10,Walferdange,8682,9895
2019/04,10,Wiltz,14843,15039
2019/04,10,Wilwerwiltz,2939,3036
2019/04,16,Belval,19944,29578
2019/04,16,Bettembourg,19391,17739
2019/04,16,Clervaux,6478,6411
2019/04,16,Differdange,13525,13808
2019/04,16,Dommeldange,6671,7613
2019/04,16,Drauffelt,1995,1873
2019/04,16,Esch-sur-Alzette,34801,37667
2019/04,16,Ettelbruck,32305,25754
2019/04,16,Goebelsmühle,1189,1381
2019/04,10,Gouvy,0,270
2019/04,16,Howald,2719,3178
2019/04,16,Kautenbach,7742,7097
2019/04,16,Lamadelaine,5270,2527
2019/04,16,Luxembourg,104794,90493
2019/04,16,Mersch,17757,16285
2019/04,16,Michelau,448,0
2019/04,16,Noertzange,2979,3667
2019/04,16,Pétange,8719,5510
2019/04,16,Pfaffenthal-Kirchberg,19257,25755
2019/04,16,Rodange,5189,10450
2019/04,16,Schifflange,9419,10577
2019/04,16,Troisvierges,8636,7475
2019/04,16,Walferdange,3327,5626
2019/04,16,Wilwerwiltz,1808,3629
2019/04,30,Betzdorf,515,949
2019/04,30,Cents-Hamm,69,211
2019/04,30,Igel,2108,2669
2019/04,30,Konz,5450,6839
2019/04,30,Luxembourg,45131,46398
2019/04,30,Manternach,718,1063
2019/04,30,Mertert,696,1128
2019/04,30,Munsbach,1959,1727
2019/04,30,Oetrange,731,902
2019/04,30,Roodt-sur-Syre,1252,1420
2019/04,30,Contern,7822,9292
2019/04,30,Trier,20917,14252
2019/04,30,Trier,7500,8872
2019/04,30,Wasserbillig,15068,14063
2019/04,30,Wecker,2671,2907
2019/04,60,Belval,960,2482
2019/04,60,Belval,851,1054
2019/04,60,Belval,19461,15954
2019/04,60,Belvaux,771,942
2019/04,60,Berchem,4063,4217
2019/04,60,Bettembourg,11340,15062
2019/04,30,Betzdorf,1477,2216
2019/04,30,Cents-Hamm,1912,1166
2019/04,60,Differdange,8016,7858
2019/04,60,Esch-sur-Alzette,27269,25332
2019/04,60,Howald,2279,3040
2019/04,60,Luxembourg,55865,46207
2019/04,30,Manternach,1291,1633
2019/04,30,Mertert,755,2103
2019/04,30,Munsbach,1702,2148
2019/04,60,Niederkorn,2683,2071
2019/04,60,Noertzange,1191,997
2019/04,60,Oberkorn,3110,3615
2019/04,30,Oetrange,1402,2109
2019/04,60,Pétange,4548,6692
2019/04,30,Roodt-sur-Syre,2539,2802
2019/04,30,Contern,3647,2814
2019/04,60,Schifflange,5739,8352
2019/04,30,Wasserbillig,3350,4956
2019/04,30,Wecker,2982,3381
2019/04,50,Arlon,69068,63795
2019/04,50,NA,39,143
2019/04,50,Bertrange,6997,8274
2019/04,50,Capellen,5088,5057
2019/04,50,NA,272,247
2019/04,50,Kleinbettingen,9395,12687
2019/04,50,Luxembourg,99371,103437
2019/04,50,Mamer,8302,8387
2019/04,50,Mamer,5808,4661
2019/04,70,Rodange,0,655
2019/04,70,Virton,734,0
2019/04,60,Audun-le-Tiche,11545,9122
2019/04,60,Belval,2481,2839
2019/04,60,Belval,1803,1846
2019/04,60,Belval,41621,32833
2019/04,60,Belvaux,1482,1570
2019/04,60,Berchem,6410,6299
2019/04,60,Bettembourg,61959,60886
2019/04,60,Differdange,25193,23918
2019/04,60,Dudelange,5973,6210
2019/04,60,Dudelange,9042,7738
2019/04,60,Dudelange,4900,4029
2019/04,60,Dudelange,16636,13088
2019/04,60,Esch-sur-Alzette,75993,74482
2019/04,60,Howald,6768,6026
2019/04,60,Kayl,232,279
2019/04,60,Lamadelaine,1587,3459
2019/04,60,Luxembourg,113032,128873
2019/04,60,Niederkorn,3008,3405
2019/04,60,Noertzange,5626,5269
2019/04,60,Oberkorn,4160,4903
2019/04,60,Pétange,13447,18317
2019/04,60,Rodange,8453,10422
2019/04,60,Rumelange,592,490
2019/04,60,Schifflange,21122,16561
2019/04,60,Tétange,142,99
2019/04,60,Volmerange-les-Mines,2715,2959
2019/04,70,Athus,24339,19031
2019/04,70,NA,0,1166
2019/04,70,Bascharage,18474,21238
2019/04,70,Dippach,6422,6890
2019/04,70,Hollerich,7741,13943
2019/04,70,Lamadelaine,6851,8484
2019/04,70,Leudelange,2179,4491
2019/04,70,Longwy,2792,553
2019/04,70,Luxembourg,96456,100256
2019/04,70,Pétange,30951,31814
2019/04,70,Rodange,44196,32820
2019/04,70,Schouweiler,2461,2176
2019/04,70,Bascharage,3513,3406
2019/04,70,Dippach,1297,1589
2019/04,10,Dommeldange,611,598
2019/04,70,Hollerich,1805,2945
2019/04,70,Longwy,5798,5766
2019/04,70,Luxembourg,19929,21882
2019/04,10,Mersch,5252,2015
2019/04,70,Pétange,6606,5116
2019/04,10,Pfaffenthal-Kirchberg,2574,3484
2019/04,70,Rodange,6654,7641
2019/04,90,Bettembourg,40243,37805
2019/04,90,Hettange-Grande,20515,32524
2019/04,90,Howald,5124,12761
2019/04,90,Luxembourg,212262,253032
2019/04,90,Thionville,197624,141718
2019/05,10,Clervaux,6795,8138
2019/05,10,Colmar-Berg,4782,4784
2019/05,10,Cruchten,3384,2998
2019/05,10,Diekirch,24788,24999
2019/05,10,Dommeldange,14342,8041
2019/05,10,Drauffelt,1799,1991
2019/05,10,Ettelbruck,56537,59286
2019/05,10,Goebelsmühle,77,263
2019/05,10,Gouvy,2413,943
2019/05,10,Heisdorf,5706,5140
2019/05,10,Kautenbach,25903,24762
2019/05,10,Lintgen,10373,8416
2019/05,10,Lorentzweiler,9026,9359
2019/05,10,Luxembourg,130316,134564
2019/05,10,Merkholtz,0,1530
2019/05,10,Mersch,48465,46265
2019/05,10,Michelau,1017,1468
2019/05,10,Wiltz,8,16
2019/05,10,Pfaffenthal-Kirchberg,42361,40892
2019/05,10,Schieren,4709,5152
2019/05,10,Troisvierges,7619,7700
2019/05,10,Walferdange,10909,10705
2019/05,10,Wiltz,16716,18190
2019/05,10,Wilwerwiltz,3025,2887
2019/05,16,Belval,20040,33659
2019/05,16,Bettembourg,22923,19052
2019/05,16,Clervaux,10252,6489
2019/05,16,Differdange,13475,14175
2019/05,16,Dommeldange,6788,10611
2019/05,16,Drauffelt,3874,1846
2019/05,16,Esch-sur-Alzette,34715,43386
2019/05,16,Ettelbruck,41530,30831
2019/05,16,Goebelsmühle,1742,1664
2019/05,10,Gouvy,481,279
2019/05,16,Howald,3193,3672
2019/05,16,Kautenbach,12306,6934
2019/05,16,Lamadelaine,5860,3036
2019/05,16,Luxembourg,109681,104559
2019/05,16,Mersch,25845,21550
2019/05,16,Michelau,1120,0
2019/05,16,Noertzange,3308,4128
2019/05,16,Pétange,9838,5586
2019/05,16,Pfaffenthal-Kirchberg,21991,35413
2019/05,16,Rodange,5387,11647
2019/05,16,Schifflange,10085,10607
2019/05,16,Troisvierges,13252,7793
2019/05,16,Walferdange,4225,5536
2019/05,16,Wilwerwiltz,2793,3715
2019/05,30,Betzdorf,595,1091
2019/05,30,Cents-Hamm,101,270
2019/05,30,Igel,2080,2977
2019/05,30,Konz,5554,7915
2019/05,30,Luxembourg,51767,47853
2019/05,30,Manternach,1137,1237
2019/05,30,Mertert,720,744
2019/05,30,Munsbach,1845,2238
2019/05,30,Oetrange,927,1081
2019/05,30,Roodt-sur-Syre,1636,1492
2019/05,30,Contern,8118,9102
2019/05,30,Trier,22730,16961
2019/05,30,Trier,7353,9028
2019/05,30,Wasserbillig,16271,15503
2019/05,30,Wecker,3107,3242
2019/05,60,Belval,519,3171
2019/05,60,Belval,1134,939
2019/05,60,Belval,16118,15887
2019/05,60,Belvaux,744,1085
2019/05,60,Berchem,4935,4406
2019/05,60,Bettembourg,12698,15717
2019/05,30,Betzdorf,1538,1799
2019/05,30,Cents-Hamm,1731,946
2019/05,60,Differdange,9696,9688
2019/05,60,Esch-sur-Alzette,26653,25592
2019/05,60,Howald,2766,5184
2019/05,60,Luxembourg,56198,44667
2019/05,30,Manternach,986,1333
2019/05,30,Mertert,704,1778
