mY,Days.per.month,Ligne,Localité Map,Montee,Descente
2021/09,30,90,Bettembourg,31370,27172
2021/09,30,90,Hettange-Grande,9736,12090
2021/09,30,90,Howald,2944,4888
2021/09,30,90,Luxembourg,124012,105128
2021/09,30,90,Thionville,95180,115694
2021/10,31,10,Clervaux,10466,11775
2021/10,31,10,Colmar-Berg,4994,3594
2021/10,31,10,Cruchten,1997,2335
2021/10,31,10,Diekirch,21601,16101
2021/10,31,10,Dommeldange,9761,9587
2021/10,31,10,Drauffelt,1836,1696
2021/10,31,10,Ettelbruck,56586,64636
2021/10,31,10,Goebelsmühle,1308,1020
2021/10,31,10,Gouvy,324,670
2021/10,31,10,Heisdorf,3777,4483
2021/10,31,10,Kautenbach,23025,23415
2021/10,31,10,Lintgen,8377,7128
2021/10,31,10,Lorentzweiler,6231,6557
2021/10,31,10,Luxembourg,116715,95895
2021/10,31,10,Merkholtz,0,0
2021/10,31,10,Mersch,42980,50920
2021/10,31,10,Michelau,1119,1796
2021/10,31,10,Wiltz,5,5
2021/10,31,10,Pfaffenthal-Kirchberg,31939,37706
2021/10,31,10,Schieren,5430,4166
2021/10,31,10,Troisvierges,9387,12811
2021/10,31,10,Walferdange,6897,7655
2021/10,31,10,Wiltz,9880,11199
2021/10,31,10,Wilwerwiltz,2360,2364
2021/10,31,30,Betzdorf,321,305
2021/10,31,30,Igel,1366,1968
2021/10,31,30,Konz,2169,3421
2021/10,31,30,Luxembourg,13736,10926
2021/10,31,30,Manternach,1049,675
2021/10,31,30,Mertert,588,795
2021/10,31,30,Munsbach,1592,1343
2021/10,31,30,Oetrange,1236,1224
2021/10,31,30,Roodt-sur-Syre,1723,1680
2021/10,31,30,Contern,1953,9845
2021/10,31,30,Trier,9673,7355
2021/10,31,30,Trier,3330,4506
2021/10,31,30,Wasserbillig,10907,9519
2021/10,31,30,Wecker,962,2308
2021/10,31,50,Arlon,32689,28547
2021/10,31,50,Bertrange,5040,4914
2021/10,31,50,Capellen,3110,3036
2021/10,31,50,Kleinbettingen,7212,7614
2021/10,31,50,Luxembourg,58363,64533
2021/10,31,50,Mamer,5977,5808
2021/10,31,50,Mamer,4431,4389
2021/10,31,60,Audun-le-Tiche,8140,8071
2021/10,31,60,Belval,2046,2330
2021/10,31,60,Belval,1796,2155
2021/10,31,60,Belval,27978,30021
2021/10,31,60,Belvaux,2203,2134
2021/10,31,60,Berchem,4467,4271
2021/10,31,60,Bettembourg,60093,72193
2021/10,31,60,Differdange,22554,25552
2021/10,31,60,Dudelange,5434,4638
2021/10,31,60,Dudelange,8698,6502
2021/10,31,60,Dudelange,3542,3437
2021/10,31,60,Dudelange,16219,14099
2021/10,31,60,Esch-sur-Alzette,70089,90943
2021/10,31,60,Howald,3603,7062
2021/10,31,60,Kayl,84,231
2021/10,31,60,Lamadelaine,0,80
2021/10,31,60,Luxembourg,133722,95663
2021/10,31,60,Niederkorn,2844,7981
2021/10,31,60,Noertzange,4603,4378
2021/10,31,60,Oberkorn,3464,4682
2021/10,31,60,Pétange,16002,14071
2021/10,31,60,Rodange,0,165
2021/10,31,60,Rumelange,273,378
2021/10,31,60,Schifflange,17140,22587
2021/10,31,60,Tétange,105,105
2021/10,31,60,Volmerange-les-Mines,1987,3586
2021/10,31,70,Athus,8932,10669
2021/10,31,70,Bascharage,14365,15949
2021/10,31,70,Dippach,4793,6374
2021/10,31,70,Hollerich,6824,12666
2021/10,31,70,Lamadelaine,8771,10197
2021/10,31,70,Leudelange,2116,3193
2021/10,31,70,Longwy,7186,6233
2021/10,31,70,Luxembourg,89227,73112
2021/10,31,70,Pétange,31230,31637
2021/10,31,70,Rodange,30047,33623
2021/10,31,70,Schouweiler,1264,1506
2021/10,31,90,Bettembourg,35981,31296
2021/10,31,90,Hettange-Grande,11922,24774
2021/10,31,90,Howald,4518,7455
2021/10,31,90,Luxembourg,127667,128407
2021/10,31,90,Thionville,116478,106560
2021/11,30,10,Clervaux,11475,15493
2021/11,30,10,Colmar-Berg,4116,2824
2021/11,30,10,Cruchten,1561,3286
2021/11,30,10,Diekirch,18834,14036
2021/11,30,10,Dommeldange,10012,11862
2021/11,30,10,Drauffelt,1691,2422
2021/11,30,10,Ettelbruck,57759,65144
2021/11,30,10,Goebelsmühle,1067,1426
2021/11,30,10,Gouvy,124,411
2021/11,30,10,Heisdorf,3057,4045
2021/11,30,10,Kautenbach,22420,27619
2021/11,30,10,Lintgen,7275,6146
2021/11,30,10,Lorentzweiler,5218,5891
2021/11,30,10,Luxembourg,111166,83064
2021/11,30,10,Merkholtz,0,17
2021/11,30,10,Mersch,38356,47446
2021/11,30,10,Michelau,1067,1947
2021/11,30,10,Wiltz,4,4
2021/11,30,10,Pfaffenthal-Kirchberg,31575,32529
2021/11,30,10,Schieren,4421,3405
2021/11,30,10,Troisvierges,10365,12882
2021/11,30,10,Walferdange,7194,8480
2021/11,30,10,Wiltz,10451,10866
2021/11,30,10,Wilwerwiltz,2678,3734
2021/11,30,16,Belval,3388,2471
2021/11,30,16,Belval,984,943
2021/11,30,16,Belval,12082,7311
2021/11,30,16,Belvaux,788,799
2021/11,30,16,Berchem,2991,2051
2021/11,30,16,Bettembourg,11349,11713
2021/11,30,16,Differdange,7469,8353
2021/11,30,16,Esch-sur-Alzette,23267,12091
2021/11,30,16,Howald,1076,2061
2021/11,30,16,Luxembourg,18403,38114
2021/11,30,16,Niederkorn,1744,3835
2021/11,30,16,Noertzange,2484,1454
2021/11,30,16,Oberkorn,3016,2113
2021/11,30,16,Pétange,496,1068
2021/11,30,16,Schifflange,7964,3668
2021/11,30,30,Betzdorf,783,1111
2021/11,30,30,Igel,1149,1368
2021/11,30,30,Konz,1260,1680
2021/11,30,30,Luxembourg,19776,17700
2021/11,30,30,Manternach,1520,985
2021/11,30,30,Mertert,880,829
2021/11,30,30,Munsbach,1971,2093
2021/11,30,30,Oetrange,1619,2063
2021/11,30,30,Roodt-sur-Syre,2308,2390
2021/11,30,30,Contern,2561,6518
2021/11,30,30,Trier,7063,4370
2021/11,30,30,Trier,2482,2265
2021/11,30,30,Wasserbillig,10424,7619
2021/11,30,30,Wecker,2133,2856
2021/11,30,50,Arlon,41791,37945
2021/11,30,50,Bertrange,5462,5420
2021/11,30,50,Capellen,3627,3013
2021/11,30,50,Kleinbettingen,8089,8830
2021/11,30,50,Luxembourg,76682,80520
2021/11,30,50,Mamer,6065,5762
2021/11,30,50,Mamer,4237,4925
2021/11,30,60,Audun-le-Tiche,8120,7787
2021/11,30,60,Belval,2542,2233
2021/11,30,60,Belval,1273,1975
2021/11,30,60,Belval,27348,26941
2021/11,30,60,Belvaux,831,1319
2021/11,30,60,Berchem,4140,3664
2021/11,30,60,Bettembourg,56292,75223
2021/11,30,60,Differdange,20653,23404
2021/11,30,60,Dudelange,4882,4715
2021/11,30,60,Dudelange,8003,6366
2021/11,30,60,Dudelange,3221,3199
2021/11,30,60,Dudelange,15444,13451
2021/11,30,60,Esch-sur-Alzette,61394,68242
2021/11,30,60,Howald,4439,5757
2021/11,30,60,Kayl,68,204
2021/11,30,60,Lamadelaine,264,716
2021/11,30,60,Luxembourg,120704,92890
2021/11,30,60,Niederkorn,2394,4370
2021/11,30,60,Noertzange,3719,3444
2021/11,30,60,Oberkorn,2991,4035
2021/11,30,60,Pétange,12796,15506
2021/11,30,60,Rodange,1512,2248
2021/11,30,60,Rumelange,323,289
2021/11,30,60,Schifflange,13777,17128
2021/11,30,60,Tétange,85,102
2021/11,30,60,Volmerange-les-Mines,1895,3387
2021/11,30,70,Athus,14657,20092
2021/11,30,70,Bascharage,17203,19078
2021/11,30,70,Dippach,6603,6891
2021/11,30,70,Hollerich,6789,13984
2021/11,30,70,Lamadelaine,10749,11145
2021/11,30,70,Leudelange,1465,2702
2021/11,30,70,Longwy,9512,6124
2021/11,30,70,Luxembourg,98822,89867
2021/11,30,70,Pétange,36098,32459
2021/11,30,70,Rodange,31617,30729
2021/11,30,70,Schouweiler,1365,1809
2021/11,30,90,Bettembourg,37438,33130
2021/11,30,90,Hettange-Grande,12964,25251
2021/11,30,90,Howald,5872,7645
2021/11,30,90,Luxembourg,138841,142465
2021/11,30,90,Thionville,129876,118048
2021/12,31,10,Clervaux,9273,12565
2021/12,31,10,Colmar-Berg,4799,3610
2021/12,31,10,Cruchten,1819,4180
2021/12,31,10,Diekirch,25840,18699
2021/12,31,10,Dommeldange,12459,13870
2021/12,31,10,Drauffelt,1802,1956
2021/12,31,10,Ettelbruck,56440,65944
2021/12,31,10,Goebelsmühle,453,652
2021/12,31,10,Gouvy,161,368
2021/12,31,10,Heisdorf,3949,4936
2021/12,31,10,Kautenbach,21168,26154
2021/12,31,10,Lintgen,10159,8221
2021/12,31,10,Lorentzweiler,6879,7266
2021/12,31,10,Luxembourg,125700,98606
2021/12,31,10,Merkholtz,0,23
2021/12,31,10,Mersch,49474,54240
2021/12,31,10,Michelau,1198,2051
2021/12,31,10,Wiltz,4,4
2021/12,31,10,Pfaffenthal-Kirchberg,36881,41177
2021/12,31,10,Schieren,5900,4443
2021/12,31,10,Troisvierges,8139,10138
2021/12,31,10,Walferdange,9443,11272
2021/12,31,10,Wiltz,12185,10995
2021/12,31,10,Wilwerwiltz,2395,3335
2021/12,31,16,Belval,1504,1504
2021/12,31,16,Belval,352,608
2021/12,31,16,Belval,12162,10040
2021/12,31,16,Belvaux,336,528
2021/12,31,16,Berchem,1360,1080
2021/12,31,16,Bettembourg,12399,12448
2021/12,31,16,Clervaux,5025,4575
2021/12,31,16,Differdange,9501,11305
2021/12,31,16,Dommeldange,4995,1830
2021/12,31,16,Drauffelt,990,1140
2021/12,31,16,Esch-sur-Alzette,22185,23569
2021/12,31,16,Ettelbruck,15795,12900
2021/12,31,16,Goebelsmühle,780,2025
2021/12,31,16,Howald,2319,3067
2021/12,31,16,Kautenbach,4425,3765
2021/12,31,16,Luxembourg,48081,44531
2021/12,31,16,Mersch,8835,8790
2021/12,31,16,Niederkorn,792,1792
2021/12,31,16,Noertzange,1924,5177
2021/12,31,16,Oberkorn,1296,1488
2021/12,31,16,Pétange,2865,7995
2021/12,31,16,Pfaffenthal-Kirchberg,6090,9180
2021/12,31,16,Schifflange,5872,6306
2021/12,31,16,Troisvierges,4575,3165
2021/12,31,16,Walferdange,2130,2925
2021/12,31,16,Wilwerwiltz,1245,1365
2021/12,31,30,Betzdorf,1050,1846
2021/12,31,30,Cents-Hamm,500,528
2021/12,31,30,Igel,1049,1474
2021/12,31,30,Konz,2322,2796
2021/12,31,30,Luxembourg,35500,29542
2021/12,31,30,Manternach,1868,1674
2021/12,31,30,Mertert,1471,1525
2021/12,31,30,Munsbach,2832,3757
2021/12,31,30,Oetrange,2491,3203
2021/12,31,30,Roodt-sur-Syre,2160,3492
2021/12,31,30,Contern,4963,7117
2021/12,31,30,Trier,9252,6030
2021/12,31,30,Trier,3379,3181
2021/12,31,30,Wasserbillig,11284,11973
2021/12,31,30,Wecker,3109,3749
2021/12,31,50,Arlon,35752,32088
2021/12,31,50,Bertrange,5169,5007
2021/12,31,50,Capellen,3435,3283
2021/12,31,50,Kleinbettingen,8681,9362
2021/12,31,50,Luxembourg,65671,67304
2021/12,31,50,Mamer,5818,5301
2021/12,31,50,Mamer,4145,4141
2021/12,31,60,Audun-le-Tiche,8197,7871
2021/12,31,60,Belval,1765,1861
2021/12,31,60,Belval,1050,1755
2021/12,31,60,Belval,26821,25228
2021/12,31,60,Belvaux,972,1317
2021/12,31,60,Berchem,3462,3614
2021/12,31,60,Bettembourg,50916,53205
2021/12,31,60,Differdange,22764,22879
2021/12,31,60,Dudelange,4972,4851
2021/12,31,60,Dudelange,7836,6125
2021/12,31,60,Dudelange,3344,3152
2021/12,31,60,Dudelange,13841,12602
2021/12,31,60,Esch-sur-Alzette,63833,62482
2021/12,31,60,Howald,4064,4840
2021/12,31,60,Kayl,62,201
2021/12,31,60,Lamadelaine,384,1796
2021/12,31,60,Luxembourg,105418,88787
2021/12,31,60,Niederkorn,2303,2538
2021/12,31,60,Noertzange,3623,4717
2021/12,31,60,Oberkorn,2636,3545
2021/12,31,60,Pétange,13860,26491
2021/12,31,60,Rodange,1921,3463
2021/12,31,60,Rumelange,372,324
2021/12,31,60,Schifflange,15447,15517
2021/12,31,60,Tétange,225,78
2021/12,31,60,Volmerange-les-Mines,2101,2998
2021/12,31,70,Athus,10301,19319
2021/12,31,70,Bascharage,14208,17449
2021/12,31,70,Dippach,5303,6322
2021/12,31,70,Hollerich,6470,8575
2021/12,31,70,Lamadelaine,6629,9093
2021/12,31,70,Leudelange,1144,2543
2021/12,31,70,Longwy,9016,6065
2021/12,31,70,Luxembourg,94238,69430
2021/12,31,70,Pétange,29279,30317
2021/12,31,70,Rodange,24786,31139
2021/12,31,70,Schouweiler,967,2089
2021/12,31,90,Bettembourg,38285,34475
2021/12,31,90,Hettange-Grande,13370,16032
2021/12,31,90,Howald,5148,11199
2021/12,31,90,Luxembourg,142336,136882
2021/12,31,90,Thionville,129799,130245
2022/01,31,10,Clervaux,6721,8765
2022/01,31,10,Colmar-Berg,4531,3626
2022/01,31,10,Cruchten,1760,2104
2022/01,31,10,Diekirch,24431,18337
2022/01,31,10,Dommeldange,10782,12650
2022/01,31,10,Drauffelt,1387,1376
2022/01,31,10,Ettelbruck,48326,58130
2022/01,31,10,Goebelsmühle,268,519
2022/01,31,10,Gouvy,556,840
2022/01,31,10,Heisdorf,3839,4373
2022/01,31,10,Kautenbach,18891,20975
2022/01,31,10,Lintgen,9200,7187
2022/01,31,10,Lorentzweiler,6330,6665
2022/01,31,10,Luxembourg,110147,85925
2022/01,31,10,Merkholtz,0,147
2022/01,31,10,Mersch,46269,47498
2022/01,31,10,Michelau,1255,1843
2022/01,31,10,Wiltz,5,5
2022/01,31,10,Pfaffenthal-Kirchberg,31123,37269
2022/01,31,10,Schieren,5940,4731
2022/01,31,10,Troisvierges,6436,7063
2022/01,31,10,Walferdange,8410,9623
2022/01,31,10,Wiltz,11830,11065
2022/01,31,10,Wilwerwiltz,1662,2752
2022/01,31,16,Belval,1240,3921
2022/01,31,16,Belval,1663,1561
2022/01,31,16,Belval,21748,18620
2022/01,31,16,Belvaux,974,1172
2022/01,31,16,Berchem,3440,2552
2022/01,31,16,Bettembourg,22255,19325
2022/01,31,16,Clervaux,5943,5565
2022/01,31,16,Differdange,18966,16906
2022/01,31,16,Dommeldange,7568,5491
2022/01,31,16,Drauffelt,1386,1407
2022/01,31,16,Esch-sur-Alzette,45124,42645
2022/01,31,16,Ettelbruck,16506,15939
2022/01,31,16,Goebelsmühle,945,2163
2022/01,31,16,Howald,3719,4673
2022/01,31,16,Kautenbach,5439,4410
2022/01,31,16,Luxembourg,68442,71266
2022/01,31,16,Mersch,10605,11277
2022/01,31,16,Niederkorn,2873,4100
2022/01,31,16,Noertzange,2792,7458
2022/01,31,16,Oberkorn,2973,3115
2022/01,31,16,Pétange,8143,12749
2022/01,31,16,Pfaffenthal-Kirchberg,9822,10843
2022/01,31,16,Schifflange,12749,11979
2022/01,31,16,Troisvierges,4389,3990
2022/01,31,16,Walferdange,2604,4137
2022/01,31,16,Wilwerwiltz,1197,1218
2022/01,31,30,Betzdorf,1623,2521
2022/01,31,30,Cents-Hamm,1268,963
2022/01,31,30,Igel,2297,3707
2022/01,31,30,Konz,2161,3641
2022/01,31,30,Luxembourg,46836,46688
2022/01,31,30,Manternach,2298,2080
2022/01,31,30,Mertert,1727,2443
2022/01,31,30,Munsbach,4749,5463
2022/01,31,30,Oetrange,4173,4455
2022/01,31,30,Roodt-sur-Syre,3570,4389
2022/01,31,30,Contern,7654,8682
2022/01,31,30,Trier,11162,7045
2022/01,31,30,Trier,3440,3563
2022/01,31,30,Wasserbillig,14994,14454
2022/01,31,30,Wecker,4796,5580
2022/01,31,50,Arlon,38512,37745
2022/01,31,50,Bertrange,5845,6098
2022/01,31,50,Capellen,3993,3553
2022/01,31,50,Kleinbettingen,8141,8544
2022/01,31,50,Luxembourg,70637,72042
2022/01,31,50,Mamer,6133,6001
2022/01,31,50,Mamer,5397,5439
2022/01,31,60,Audun-le-Tiche,8001,8624
2022/01,31,60,Belval,2216,2633
2022/01,31,60,Belval,1194,1601
2022/01,31,60,Belval,24986,24146
2022/01,31,60,Belvaux,1248,1716
2022/01,31,60,Berchem,3906,3825
2022/01,31,60,Bettembourg,52261,52897
2022/01,31,60,Differdange,21605,21018
2022/01,31,60,Dudelange,5600,5666
2022/01,31,60,Dudelange,8077,6462
2022/01,31,60,Dudelange,3626,3392
2022/01,31,60,Dudelange,14514,13083
2022/01,31,60,Esch-sur-Alzette,62971,57761
2022/01,31,60,Howald,3820,5083
2022/01,31,60,Kayl,105,231
2022/01,31,60,Lamadelaine,685,5232
2022/01,31,60,Luxembourg,96758,84263
2022/01,31,60,Niederkorn,2774,3638
2022/01,31,60,Noertzange,3612,3996
2022/01,31,60,Oberkorn,2993,4503
2022/01,31,60,Pétange,13762,28136
2022/01,31,60,Rodange,3181,5293
2022/01,31,60,Rumelange,441,420
2022/01,31,60,Schifflange,15048,13959
2022/01,31,60,Tétange,315,126
2022/01,31,60,Volmerange-les-Mines,2253,3856
2022/01,31,70,Athus,16416,17302
2022/01,31,70,Bascharage,18313,17986
2022/01,31,70,Dippach,7955,6807
2022/01,31,70,Hollerich,6582,10811
2022/01,31,70,Lamadelaine,13131,14534
2022/01,31,70,Leudelange,1696,3039
2022/01,31,70,Longwy,9680,6381
2022/01,31,70,Luxembourg,95216,100240
2022/01,31,70,Pétange,41803,37784
2022/01,31,70,Rodange,34581,31460
2022/01,31,70,Schouweiler,1793,2611
2022/01,31,90,Bettembourg,38346,33170
2022/01,31,90,Hettange-Grande,15100,26066
2022/01,31,90,Howald,5083,13380
2022/01,31,90,Luxembourg,133662,144652
2022/01,31,90,Thionville,131873,112659
2022/02,28,10,Clervaux,6441,7984
2022/02,28,10,Colmar-Berg,3595,3219
2022/02,28,10,Cruchten,1575,1797
2022/02,28,10,Diekirch,21248,13611
2022/02,28,10,Dommeldange,8818,11119
2022/02,28,10,Drauffelt,1512,1394
2022/02,28,10,Ettelbruck,43900,50630
2022/02,28,10,Goebelsmühle,211,428
2022/02,28,10,Gouvy,1248,219
2022/02,28,10,Heisdorf,3430,4137
2022/02,28,10,Kautenbach,17285,18054
2022/02,28,10,Lintgen,7431,6717
2022/02,28,10,Lorentzweiler,5483,5647
2022/02,28,10,Luxembourg,98718,79582
2022/02,28,10,Merkholtz,0,215
2022/02,28,10,Mersch,40105,38989
2022/02,28,10,Michelau,1104,1641
2022/02,28,10,Wiltz,4,148
2022/02,28,10,Pfaffenthal-Kirchberg,26816,34380
2022/02,28,10,Schieren,4516,4203
2022/02,28,10,Troisvierges,5680,6088
2022/02,28,10,Walferdange,7151,8166
2022/02,28,10,Wiltz,10294,9725
2022/02,28,10,Wilwerwiltz,1495,2545
2022/02,28,16,Belval,1214,2488
2022/02,28,16,Belval,1448,1431
2022/02,28,16,Belval,22608,21118
2022/02,28,16,Belvaux,1079,1227
2022/02,28,16,Berchem,3458,2641
2022/02,28,16,Bettembourg,21542,17102
2022/02,28,16,Clervaux,4405,4355
2022/02,28,16,Differdange,16201,17720
2022/02,28,16,Dommeldange,4152,5689
2022/02,28,16,Drauffelt,875,1440
2022/02,28,16,Esch-sur-Alzette,44566,42610
2022/02,28,16,Ettelbruck,13400,13885
2022/02,28,16,Goebelsmühle,790,605
2022/02,28,16,Howald,4070,3582
2022/02,28,16,Kautenbach,3845,3340
2022/02,28,16,Luxembourg,64392,63825
2022/02,28,16,Mersch,8830,9775
2022/02,28,16,Niederkorn,2616,3349
2022/02,28,16,Noertzange,2590,3157
2022/02,28,16,Oberkorn,3288,3602
2022/02,28,16,Pétange,6521,9602
2022/02,28,16,Pfaffenthal-Kirchberg,10082,10102
2022/02,28,16,Schifflange,11498,11610
2022/02,28,16,Troisvierges,3765,3505
2022/02,28,16,Walferdange,1890,2875
2022/02,28,16,Wilwerwiltz,885,730
2022/02,28,30,Betzdorf,1392,2034
2022/02,28,30,Cents-Hamm,1233,940
2022/02,28,30,Igel,2871,4496
2022/02,28,30,Konz,2079,3427
2022/02,28,30,Luxembourg,40129,41282
2022/02,28,30,Manternach,2007,1695
2022/02,28,30,Mertert,1774,2006
2022/02,28,30,Munsbach,4061,4103
2022/02,28,30,Oetrange,3387,3631
2022/02,28,30,Roodt-sur-Syre,3198,3580
2022/02,28,30,Contern,7356,8261
2022/02,28,30,Trier,11280,7168
2022/02,28,30,Trier,3226,3470
2022/02,28,30,Wasserbillig,12602,12540
2022/02,28,30,Wecker,4118,4655
2022/02,28,50,Arlon,35703,33069
2022/02,28,50,Bertrange,4909,5299
2022/02,28,50,Capellen,3228,3017
2022/02,28,50,Kleinbettingen,7328,8616
2022/02,28,50,Luxembourg,59099,61982
2022/02,28,50,Mamer,5338,4944
2022/02,28,50,Mamer,3990,4100
2022/02,28,60,Audun-le-Tiche,7217,7201
2022/02,28,60,Belval,1925,1783
2022/02,28,60,Belval,1015,1481
2022/02,28,60,Belval,26135,22947
2022/02,28,60,Belvaux,971,1821
2022/02,28,60,Berchem,3944,3561
2022/02,28,60,Bettembourg,47928,48671
2022/02,28,60,Differdange,20798,20141
2022/02,28,60,Dudelange,5044,5543
2022/02,28,60,Dudelange,7479,5736
2022/02,28,60,Dudelange,3057,2730
2022/02,28,60,Dudelange,12594,10576
2022/02,28,60,Esch-sur-Alzette,58933,50979
2022/02,28,60,Howald,3747,5382
2022/02,28,60,Kayl,100,330
2022/02,28,60,Lamadelaine,232,568
2022/02,28,60,Luxembourg,88799,82742
2022/02,28,60,Niederkorn,2290,4577
2022/02,28,60,Noertzange,3401,3460
2022/02,28,60,Oberkorn,2965,3967
2022/02,28,60,Pétange,14284,27885
2022/02,28,60,Rodange,1312,2132
2022/02,28,60,Rumelange,390,295
2022/02,28,60,Schifflange,14985,12876
2022/02,28,60,Tétange,120,25
2022/02,28,60,Volmerange-les-Mines,1786,2982
2022/02,28,70,Athus,14224,15675
2022/02,28,70,Bascharage,15381,15851
2022/02,28,70,Dippach,6897,5902
2022/02,28,70,Hollerich,5720,9372
2022/02,28,70,Lamadelaine,8625,10274
2022/02,28,70,Leudelange,1697,2579
2022/02,28,70,Longwy,8241,5933
2022/02,28,70,Luxembourg,83824,84217
2022/02,28,70,Pétange,34354,35043
2022/02,28,70,Rodange,31004,28383
2022/02,28,70,Schouweiler,1451,2253
2022/02,28,90,Bettembourg,33653,30437
2022/02,28,90,Hettange-Grande,12423,14441
2022/02,28,90,Howald,4506,11484
2022/02,28,90,Luxembourg,119086,126113
2022/02,28,90,Thionville,116940,105013
2022/03,31,10,Clervaux,7057,9655
2022/03,31,10,Colmar-Berg,4147,3819
2022/03,31,10,Cruchten,1991,1923
2022/03,31,10,Diekirch,26366,13507
2022/03,31,10,Dommeldange,10779,12446
2022/03,31,10,Drauffelt,1839,1876
2022/03,31,10,Ettelbruck,48896,56214
2022/03,31,10,Goebelsmühle,253,463
2022/03,31,10,Gouvy,2318,139
2022/03,31,10,Heisdorf,4088,5004
2022/03,31,10,Kautenbach,20175,22547
2022/03,31,10,Lintgen,8497,7832
2022/03,31,10,Lorentzweiler,6546,6505
2022/03,31,10,Luxembourg,115997,94825
2022/03,31,10,Merkholtz,0,161
2022/03,31,10,Mersch,46823,47925
2022/03,31,10,Michelau,1236,2261
2022/03,31,10,Wiltz,4,148
2022/03,31,10,Pfaffenthal-Kirchberg,31790,40559
2022/03,31,10,Schieren,4579,5041
2022/03,31,10,Troisvierges,5742,6114
2022/03,31,10,Walferdange,8687,9442
2022/03,31,10,Wiltz,13099,12107
2022/03,31,10,Wilwerwiltz,1670,2989
2022/03,31,16,Belval,1352,2677
2022/03,31,16,Belval,1377,1418
2022/03,31,16,Belval,29562,29533
2022/03,31,16,Belvaux,1229,1399
2022/03,31,16,Berchem,3624,3294
2022/03,31,16,Bettembourg,28808,22689
2022/03,31,16,Clervaux,4807,5405
2022/03,31,16,Differdange,21443,22500
2022/03,31,16,Dommeldange,6274,5624
2022/03,31,16,Drauffelt,966,2070
2022/03,31,16,Esch-sur-Alzette,52160,48376
2022/03,31,16,Ettelbruck,20631,18032
2022/03,31,16,Goebelsmühle,1058,1334
2022/03,31,16,Howald,4786,5589
2022/03,31,16,Kautenbach,5796,4876
2022/03,31,16,Luxembourg,84336,82915
2022/03,31,16,Mersch,12972,14329
2022/03,31,16,Niederkorn,2979,3772
2022/03,31,16,Noertzange,2938,4260
2022/03,31,16,Oberkorn,3544,3664
2022/03,31,16,Pétange,10436,11091
2022/03,31,16,Pfaffenthal-Kirchberg,13823,20429
2022/03,31,16,Schifflange,13956,14875
2022/03,31,16,Troisvierges,4853,4347
2022/03,31,16,Walferdange,3795,3542
2022/03,31,16,Wilwerwiltz,1357,1173
2022/03,31,30,Betzdorf,1585,2232
2022/03,31,30,Cents-Hamm,1625,1673
2022/03,31,30,Igel,5875,6028
2022/03,31,30,Konz,2518,4265
2022/03,31,30,Luxembourg,46397,49314
2022/03,31,30,Manternach,2620,1938
2022/03,31,30,Mertert,2130,2477
2022/03,31,30,Munsbach,5246,4191
2022/03,31,30,Oetrange,3905,3994
2022/03,31,30,Roodt-sur-Syre,4085,3999
2022/03,31,30,Contern,8821,8621
2022/03,31,30,Trier,14425,8721
2022/03,31,30,Trier,4174,4434
2022/03,31,30,Wasserbillig,13305,14978
2022/03,31,30,Wecker,4594,5314
2022/03,31,50,Arlon,43403,45378
2022/03,31,50,Bertrange,6556,6150
2022/03,31,50,Capellen,4058,3918
2022/03,31,50,Kleinbettingen,8885,9417
2022/03,31,50,Luxembourg,72134,75913
2022/03,31,50,Mamer,6619,6392
2022/03,31,50,Mamer,5635,6049
2022/03,31,60,Audun-le-Tiche,9130,8821
2022/03,31,60,Belval,1062,2464
2022/03,31,60,Belval,1612,1926
2022/03,31,60,Belval,28245,27869
2022/03,31,60,Belvaux,1556,1919
2022/03,31,60,Berchem,4590,3733
2022/03,31,60,Bettembourg,55155,56383
2022/03,31,60,Differdange,23095,23609
2022/03,31,60,Dudelange,6244,7253
2022/03,31,60,Dudelange,9830,6281
2022/03,31,60,Dudelange,3383,3142
2022/03,31,60,Dudelange,16004,13605
2022/03,31,60,Esch-sur-Alzette,71021,61906
2022/03,31,60,Howald,4243,6076
2022/03,31,60,Kayl,138,138
2022/03,31,60,Lamadelaine,244,700
2022/03,31,60,Luxembourg,103960,101797
2022/03,31,60,Niederkorn,2695,4757
2022/03,31,60,Noertzange,4364,4374
2022/03,31,60,Oberkorn,3466,4153
2022/03,31,60,Pétange,17471,25788
2022/03,31,60,Rodange,1640,2096
2022/03,31,60,Rumelange,529,391
2022/03,31,60,Schifflange,17560,16350
2022/03,31,60,Tétange,161,23
2022/03,31,60,Volmerange-les-Mines,2142,3967
2022/03,31,70,Athus,19460,20573
2022/03,31,70,Bascharage,18164,16793
2022/03,31,70,Dippach,7847,6696
2022/03,31,70,Hollerich,7120,11103
2022/03,31,70,Lamadelaine,10013,13653
2022/03,31,70,Leudelange,2164,3166
2022/03,31,70,Longwy,10458,6603
2022/03,31,70,Luxembourg,97890,100577
2022/03,31,70,Pétange,43255,42066
2022/03,31,70,Rodange,35241,33621
2022/03,31,70,Schouweiler,1839,2764
2022/03,31,90,Bettembourg,40655,40028
2022/03,31,90,Hettange-Grande,15442,18947
2022/03,31,90,Howald,5152,17293
2022/03,31,90,Luxembourg,145678,135277
2022/03,31,90,Thionville,127872,125336
2022/04,30,10,Clervaux,7700,8638
2022/04,30,10,Colmar-Berg,2188,2239
2022/04,30,10,Cruchten,1100,1249
2022/04,30,10,Diekirch,14233,7758
2022/04,30,10,Dommeldange,5637,7759
2022/04,30,10,Drauffelt,1847,1810
