Id,geometry_ATP,stop_id,stop_name,localite_ATP,label,Label_cor,country-corrected,localite_ACT,dist,rue,code_postal,similar_to_locATP,similar_to_locACT,coord_x,coord_y
2990,POINT (66301.09057131884 112543.19134414576),2.0012E+11,"Nocher, Schoul",Nocher,Nocher,Nocher,L,Nocher,22.80834306,Duerfstrooss,9674,"['Nocher', 'Wincheringen', 'Enscherange', 'Huncherange', 'Mecher']","['Nocher', 'Wincheringen', 'Enscherange', 'Huncherange', 'Mecher']",66301.09057,112543.1913
2993,POINT (66126.45799034076 112346.53876300868),2.0012E+11,"Nocher, Welscheedgen",Nocher,Nocher,Nocher,L,Nocher,12.56779612,Duerfstrooss,9674,"['Nocher', 'Wincheringen', 'Enscherange', 'Huncherange', 'Mecher']","['Nocher', 'Wincheringen', 'Enscherange', 'Huncherange', 'Mecher']",66126.45799,112346.5388
2994,POINT (66129.60362963477 112341.63658521365),2.0012E+11,"Nocher, Welscheedgen",Nocher,Nocher,Nocher,L,Nocher,10.0312278,Duerfstrooss,9674,"['Nocher', 'Wincheringen', 'Enscherange', 'Huncherange', 'Mecher']","['Nocher', 'Wincheringen', 'Enscherange', 'Huncherange', 'Mecher']",66129.60363,112341.6366
2983,POINT (65127.42483781198 112675.88028389473),2.0012E+11,"Nocher-Route, An der Delt",Nocher-Route,,Nocher,L,Nocher-Route,21.55567838,Nacherstrooss,9674,"['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']","['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']",65127.42484,112675.8803
2984,POINT (65134.85707888849 112664.18069937767),2.0012E+11,"Nocher-Route, An der Delt",Nocher-Route,,Nocher,L,Nocher-Route,18.2275334,Nacherstrooss,9674,"['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']","['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']",65134.85708,112664.1807
2985,POINT (64812.66760292495 112690.99442110663),2.0012E+11,"Nocher-Route, Trin",Nocher-Route,,Nocher,L,Nocher-Route,20.1698601,Nacherstrooss,9674,"['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']","['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']",64812.6676,112690.9944
2986,POINT (64816.01589373956 112682.08662894013),2.0012E+11,"Nocher-Route, Trin",Nocher-Route,,Nocher,L,Nocher-Route,17.47819942,Nacherstrooss,9674,"['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']","['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']",64816.01589,112682.0866
2987,POINT (65439.50504334033 112492.61277402201),2.0012E+11,"Nocher-Route, Zenner",Nocher-Route,,Nocher,L,Nocher-Route,15.74552616,Nacherstrooss,9674,"['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']","['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']",65439.50504,112492.6128
2988,POINT (65433.746179450296 112486.39946143974),2.0012E+11,"Nocher-Route, Zenner",Nocher-Route,,Nocher,L,Nocher-Route,23.97487718,Nacherstrooss,9674,"['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']","['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']",65433.74618,112486.3995
2991,POINT (65921.43151914228 112555.84727883544),2.0012E+11,"Nocher, Um Knupp",Nocher,Nocher,Nocher,L,Nocher-Route,18.25056251,Nacherstrooss,9674,"['Nocher', 'Wincheringen', 'Enscherange', 'Huncherange', 'Mecher']","['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']",65921.43152,112555.8473
2992,POINT (65921.62856652064 112548.83930780482),2.0012E+11,"Nocher, Um Knupp",Nocher,Nocher,Nocher,L,Nocher-Route,11.81435704,Nacherstrooss,9674,"['Nocher', 'Wincheringen', 'Enscherange', 'Huncherange', 'Mecher']","['Nocher', 'Troine-Route', 'Mecher', 'Folschette', 'Larochette']",65921.62857,112548.8393
2995,POINT (62056.98523574212 90000.72844251647),2.0015E+11,"Noerdange, A Batzent",Noerdange,Noerdange,Noerdange,L,Noerdange,16.95994225,Batzent,8551,"['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']","['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']",62056.98524,90000.72844
2996,POINT (62079.6984282021 89981.63381207456),2.0015E+11,"Noerdange, A Batzent",Noerdange,Noerdange,Noerdange,L,Noerdange,16.72846966,Nidderpallenerstrooss,8551,"['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']","['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']",62079.69843,89981.63381
2997,POINT (62710.75364437762 89830.32327919085),2.0015E+11,"Noerdange, Ale Pompjesbau",Noerdange,Noerdange,Noerdange,L,Noerdange,12.317681,Huelewee,8551,"['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']","['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']",62710.75364,89830.32328
2998,POINT (62722.98957653491 89824.8342816202),2.0015E+11,"Noerdange, Ale Pompjesbau",Noerdange,Noerdange,Noerdange,L,Noerdange,15.8503023,Dikrecherstrooss,8550,"['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']","['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']",62722.98958,89824.83428
2999,POINT (62293.230166026624 89706.53915247208),2.0015E+11,"Noerdange, Bei der Post",Noerdange,Noerdange,Noerdange,L,Noerdange,19.02083438,Arelerstrooss,8550,"['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']","['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']",62293.23017,89706.53915
3000,POINT (62288.65251574885 89695.32026277708),2.0015E+11,"Noerdange, Bei der Post",Noerdange,Noerdange,Noerdange,L,Noerdange,7.060484262,Arelerstrooss,8550,"['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']","['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']",62288.65252,89695.32026
3001,POINT (62445.13647508866 89605.16424503125),2.0015E+11,"Noerdange, Beim Kiirfecht",Noerdange,Noerdange,Noerdange,L,Noerdange,17.57227906,Schweecherdaulerstrooss,8551,"['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']","['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']",62445.13648,89605.16425
3002,POINT (62424.38231893524 89651.39008408431),2.0015E+11,"Noerdange, Beim Kiirfecht",Noerdange,Noerdange,Noerdange,L,Noerdange,18.73920544,Schweecherdaulerstrooss,8551,"['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']","['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']",62424.38232,89651.39008
3003,POINT (62322.080366888214 89313.37304985213),2.0015E+11,"Noerdange, Scheiweswies",Noerdange,Noerdange,Noerdange,L,Noerdange,15.92542674,Scheiweswies,8551,"['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']","['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']",62322.08037,89313.37305
3004,POINT (62333.173127359354 89310.77877076625),2.0015E+11,"Noerdange, Scheiweswies",Noerdange,Noerdange,Noerdange,L,Noerdange,23.93499585,Scheiweswies,8551,"['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']","['Noerdange', 'Noertrange', 'Noertzange', 'Goedange', 'Oetrange']",62333.17313,89310.77877
3005,POINT (61073.71011042129 116334.26808004284),2.00121E+11,"NOERTRANGE, Hekt",Noertrange,Noertrange,Noertrange,L,Noertrange,22.37837674,Op der Hekt,9676,"['Noertrange', 'Noertzange', 'Oetrange', 'Bertrange', 'Noerdange']","['Noertrange', 'Noertzange', 'Oetrange', 'Bertrange', 'Noerdange']",61073.71011,116334.2681
3006,POINT (61324.50767610262 116264.76313958557),2.00121E+11,"NOERTRANGE, Hekt",Noertrange,Noertrange,Noertrange,L,Noertrange,18.15289453,An Heirich,9676,"['Noertrange', 'Noertzange', 'Oetrange', 'Bertrange', 'Noerdange']","['Noertrange', 'Noertzange', 'Oetrange', 'Bertrange', 'Noerdange']",61324.50768,116264.7631
3007,POINT (61442.0167376607 116146.11878708475),2.00121E+11,"Noertrange, Um Dréicht",Noertrange,Noertrange,Noertrange,L,Noertrange,25.27809948,Op der Louh,9676,"['Noertrange', 'Noertzange', 'Oetrange', 'Bertrange', 'Noerdange']","['Noertrange', 'Noertzange', 'Oetrange', 'Bertrange', 'Noerdange']",61442.01674,116146.1188
3008,POINT (61432.11381661286 116144.81815451689),2.00121E+11,"Noertrange, Um Dréicht",Noertrange,Noertrange,Noertrange,L,Noertrange,19.85479636,Haaptstrooss,9676,"['Noertrange', 'Noertzange', 'Oetrange', 'Bertrange', 'Noerdange']","['Noertrange', 'Noertzange', 'Oetrange', 'Bertrange', 'Noerdange']",61432.11382,116144.8182
3009,POINT (71860.03576877658 63731.965449449955),2.0022E+11,"Noertzange, Am Duerf",Noertzange,Noertzange,Noertzange,L,Noertzange,12.74732712,Route Principale,3380,"['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']","['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']",71860.03577,63731.96545
3010,POINT (71982.14227355075 63730.562701817726),2.0022E+11,"Noertzange, Am Duerf",Noertzange,Noertzange,Noertzange,L,Noertzange,21.46097993,Route Principale,3380,"['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']","['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']",71982.14227,63730.5627
3011,POINT (71479.17027758206 63696.61808065247),2.0022E+11,"Noertzange, Gare routière",Noertzange,Noertzange,Noertzange,L,Noertzange,21.90278944,Rue de la Gare,3382,"['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']","['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']",71479.17028,63696.61808
3012,POINT (71531.69569171758 63895.733030727526),2.0022E+11,"Noertzange, Lohrwies",Noertzange,Noertzange,Noertzange,L,Noertzange,25.6152868,Op der Lohrwies,3384,"['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']","['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']",71531.69569,63895.73303
3013,POINT (71506.88718188748 63916.79198898824),2.0022E+11,"Noertzange, Lohrwies",Noertzange,Noertzange,Noertzange,L,Noertzange,32.48724926,Op der Lohrwies,3384,"['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']","['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']",71506.88718,63916.79199
3014,POINT (72078.94661300936 63711.18132430762),2.0022E+11,"Noertzange, Route de Kayl",Noertzange,Noertzange,Noertzange,L,Noertzange,15.31638343,Route Principale,3380,"['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']","['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']",72078.94661,63711.18132
3015,POINT (72109.52390436488 63670.31944920005),2.0022E+11,"Noertzange, Route de Kayl",Noertzange,Noertzange,Noertzange,L,Noertzange,13.81550674,Route de Kayl,3385,"['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']","['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']",72109.5239,63670.31945
3016,POINT (72222.97580305419 63898.71618499422),2.0022E+11,"Noertzange, Rue Principale",Noertzange,Noertzange,Noertzange,L,Noertzange,13.81804732,Route Principale,3380,"['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']","['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']",72222.9758,63898.71618
3017,POINT (72242.19853135885 63920.488284550986),2.0022E+11,"Noertzange, Rue Principale",Noertzange,Noertzange,Noertzange,L,Noertzange,9.873940031,Route Principale,3380,"['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']","['Noertzange', 'Noertrange', 'Noerdange', 'Metzange', 'Oetrange']",72242.19853,63920.48828
2423,POINT (80946.86260919567 94101.19742379534),2.00161E+11,"LAROCHETTE, Goudelt",Larochette,Larochette,Larochette,L,Nommern,1157.041827,Rue Nommerlayen,7465,"['Larochette', 'Blaschette', 'Garche', 'Folschette', 'Eschette']","['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']",80946.86261,94101.19742
2424,POINT (80953.27429116609 94091.52199862842),2.00161E+11,"LAROCHETTE, Goudelt",Larochette,Larochette,Larochette,L,Nommern,1166.136356,Rue Nommerlayen,7465,"['Larochette', 'Blaschette', 'Garche', 'Folschette', 'Eschette']","['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']",80953.27429,94091.522
3018,POINT (81240.2368976364 96346.68745728923),2.00161E+11,"NOMMERN, Aechelbour",Nommern,Nommern,Nommern,L,Nommern,18.50529333,Eichelbour,7465,"['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']","['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']",81240.2369,96346.68746
3019,POINT (81243.6226291217 96337.79019492785),2.00161E+11,"NOMMERN, Aechelbour",Nommern,Nommern,Nommern,L,Nommern,11.42197927,Eichelbour,7465,"['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']","['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']",81243.62263,96337.79019
3020,POINT (80540.1013934292 95915.00671926021),2.00161E+11,"NOMMERN, Griechten",Nommern,Nommern,Nommern,L,Nommern,38.54125648,Rue Principale,7465,"['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']","['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']",80540.10139,95915.00672
3021,POINT (80516.34311915624 95909.10913189003),2.00161E+11,"NOMMERN, Griechten",Nommern,Nommern,Nommern,L,Nommern,25.51823102,Rue Principale,7465,"['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']","['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']",80516.34312,95909.10913
3022,POINT (80394.26586081779 95565.2980493362),2.00161E+11,"NOMMERN, Kiirch",Nommern,Nommern,Nommern,L,Nommern,18.60195733,Rue Principale,7465,"['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']","['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']",80394.26586,95565.29805
3023,POINT (80403.33817660763 95563.63044103164),2.00161E+11,"NOMMERN, Kiirch",Nommern,Nommern,Nommern,L,Nommern,24.79808962,Rue Principale,7465,"['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']","['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']",80403.33818,95563.63044
3024,POINT (80174.09269545536 95407.89918197905),2.00161E+11,"NOMMERN, Weierwiss",Nommern,Nommern,Nommern,L,Nommern,17.77106254,Rue Principale,7465,"['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']","['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']",80174.0927,95407.89918
3025,POINT (80160.55548252161 95421.35692734904),2.00161E+11,"NOMMERN, Weierwiss",Nommern,Nommern,Nommern,L,Nommern,30.21753812,Rue Principale,7465,"['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']","['Nommern', 'Mamer', 'Volmerange-les-Mines', 'Nocher', 'Noerdange']",80160.55548,95421.35693
3026,POINT (68231.59804445226 82146.51570747039),2.00191E+11,"Nospelt, Beim Gliesener",Nospelt,Nospelt,Nospelt,L,Nospelt,24.21867211,Rue de Goeblange,8392,"['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']","['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']",68231.59804,82146.51571
3027,POINT (68247.6191705225 82145.1464804899),2.00191E+11,"Nospelt, Beim Gliesener",Nospelt,Nospelt,Nospelt,L,Nospelt,19.5338927,Rue d'Olm,8392,"['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']","['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']",68247.61917,82145.14648
3028,POINT (68675.34885905578 82000.20683690184),2.00191E+11,"Nospelt, Kräizhiel",Nospelt,Nospelt,Nospelt,L,Nospelt,16.84308456,Rue de Mamer,8390,"['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']","['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']",68675.34886,82000.20684
3029,POINT (68684.576408052 81994.51527271044),2.00191E+11,"Nospelt, Kräizhiel",Nospelt,Nospelt,Nospelt,L,Nospelt,7.099924716,Rue de Mamer,8390,"['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']","['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']",68684.57641,81994.51527
3030,POINT (68489.67957557231 82095.24694946336),2.00191E+11,"Nospelt, Pompjeesbau",Nospelt,Nospelt,Nospelt,L,Nospelt,11.91508345,Rue de Kehlen,8390,"['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']","['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']",68489.67958,82095.24695
3031,POINT (68520.78367754059 82092.40081883616),2.00191E+11,"Nospelt, Pompjeesbau",Nospelt,Nospelt,Nospelt,L,Nospelt,12.80037701,Rue de Kehlen,8390,"['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']","['Nospelt', 'Sinspelt', 'Aspelt', 'Urspelt', 'Perl']",68520.78368,82092.40082
3032,POINT (59595.45934747283 111884.99874792207),2.00121E+11,"NOTHUM, Duerfstrooss",Nothum,Nothum,Nothum,L,Nothum,19.98002057,Duerfstrooss,9678,"['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']","['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']",59595.45935,111884.9987
3033,POINT (59589.23604208067 111890.80627025879),2.00121E+11,"NOTHUM, Duerfstrooss",Nothum,Nothum,Nothum,L,Nothum,21.36590655,Duerfstrooss,9678,"['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']","['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']",59589.23604,111890.8063
3034,POINT (59402.484965961135 111880.72725452427),2.00121E+11,"NOTHUM, Molkerei",Nothum,Nothum,Nothum,L,Nothum,15.1411253,Duerfstrooss,9678,"['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']","['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']",59402.48497,111880.7273
3035,POINT (59412.33594260512 111885.02759833178),2.00121E+11,"NOTHUM, Molkerei",Nothum,Nothum,Nothum,L,Nothum,7.385350242,Duerfstrooss,9678,"['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']","['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']",59412.33594,111885.0276
3036,POINT (59250.04811583304 112393.19306931827),2.00121E+11,"NOTHUM, Schumann",Nothum,Nothum,Nothum,L,Nothum,28.26976831,Beiwenerstrooss,9678,"['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']","['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']",59250.04812,112393.1931
3037,POINT (59234.78400376247 112399.59197741054),2.00121E+11,"NOTHUM, Schumann",Nothum,Nothum,Nothum,L,Nothum,32.17330544,Beiwenerstrooss,9678,"['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']","['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']",59234.784,112399.592
4127,POINT (59433.39927669189 112570.2361838853),2.00121E+11,"Wiltz, Schumann",Wiltz,Wiltz,Wiltz,L,Nothum,209.3369671,Beiwenerstrooss,9678,"['Wiltz', 'Wilwerwiltz', 'Holtz', 'Itzig', 'Weiler']","['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']",59433.39928,112570.2362
4128,POINT (59459.25389031005 112574.25310458349),2.00121E+11,"Wiltz, Schumann",Wiltz,Wiltz,Wiltz,L,Nothum,229.9072719,Kaunereferstrooss,9678,"['Wiltz', 'Wilwerwiltz', 'Holtz', 'Itzig', 'Weiler']","['Nothum', 'Consthum', 'Holzthum', 'Leithum', 'Athus']",59459.25389,112574.2531
3038,POINT (85497.37470082012 80326.36003115015),2.00201E+11,"Oberanven, Fielsenhaus",Oberanven,Oberanven,Oberanven,L,Oberanven,23.26300188,Rue Andethana,6970,"['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']","['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']",85497.3747,80326.36003
3039,POINT (85446.89157698586 80338.43186911536),2.00201E+11,"Oberanven, Fielsenhaus",Oberanven,Oberanven,Oberanven,L,Oberanven,18.03726847,Rue Andethana,6970,"['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']","['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']",85446.89158,80338.43187
3040,POINT (85395.97481264589 80494.64920601653),2.00201E+11,"Oberanven, Gemeng",Oberanven,Oberanven,Oberanven,L,Oberanven,46.74493713,Rue d'Ernster,6977,"['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']","['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']",85395.97481,80494.64921
3041,POINT (85769.05175782413 80419.62800316775),2.00201E+11,"Oberanven, Routstrach",Oberanven,Oberanven,Oberanven,L,Oberanven,25.67789435,Rue Andethana,6970,"['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']","['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']",85769.05176,80419.628
3042,POINT (85828.66579251469 80376.87141996127),2.00201E+11,"Oberanven, Routstrach",Oberanven,Oberanven,Oberanven,L,Oberanven,18.42663443,Rue Andethana,6970,"['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']","['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']",85828.66579,80376.87142
3043,POINT (85130.04429713599 80806.81460407047),2.00201E+11,"Oberanven, rue d'Ernster",Oberanven,Oberanven,Oberanven,L,Oberanven,15.05636104,Rue d'Ernster,6977,"['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']","['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']",85130.0443,80806.8146
3044,POINT (85169.57571709053 80766.25605056602),2.00201E+11,"Oberanven, rue d'Ernster",Oberanven,Oberanven,Oberanven,L,Oberanven,20.44634396,Rue d'Ernster,6977,"['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']","['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']",85169.57572,80766.25605
3045,POINT (85156.61992573172 80499.64112241645),2.00201E+11,"Oberanven, Rue Schetzel",Oberanven,Oberanven,Oberanven,L,Oberanven,22.6589522,Rue d'Ernster,6977,"['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']","['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']",85156.61993,80499.64112
3046,POINT (85157.43047711394 80557.70049814432),2.00201E+11,"Oberanven, Rue Schetzel",Oberanven,Oberanven,Oberanven,L,Oberanven,26.00048023,Wakelter,6982,"['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']","['Oberanven', 'Oberdonven', 'Oberpallen', 'Oetrange', 'Niederanven']",85157.43048,80557.7005
3047,POINT (96713.90796939298 79474.44568102191),2.0018E+11,"Oberdonven, Am Duerf",Oberdonven,Oberdonven,Oberdonven,L,Oberdonven,11.20104626,Rue de la Moselle,5435,"['Oberdonven', 'Oberanven', 'Niederdonven', 'Berg', 'Berlé']","['Oberdonven', 'Oberanven', 'Niederdonven', 'Berg', 'Berlé']",96713.90797,79474.44568
3048,POINT (96716.8571473017 79501.5934536839),2.0018E+11,"Oberdonven, Am Duerf",Oberdonven,Oberdonven,Oberdonven,L,Oberdonven,15.87116567,Rue de la Moselle,5435,"['Oberdonven', 'Oberanven', 'Niederdonven', 'Berg', 'Berlé']","['Oberdonven', 'Oberanven', 'Niederdonven', 'Berg', 'Berlé']",96716.85715,79501.59345
3049,POINT (96689.88833477255 79605.61583313764),2.0018E+11,"Oberdonven, Kierch",Oberdonven,Oberdonven,Oberdonven,L,Oberdonven,16.78140474,Rue Brill,5435,"['Oberdonven', 'Oberanven', 'Niederdonven', 'Berg', 'Berlé']","['Oberdonven', 'Oberanven', 'Niederdonven', 'Berg', 'Berlé']",96689.88833,79605.61583
3050,POINT (96695.18091092065 79598.8475046492),2.0018E+11,"Oberdonven, Kierch",Oberdonven,Oberdonven,Oberdonven,L,Oberdonven,24.88474204,Rue Brill,5435,"['Oberdonven', 'Oberanven', 'Niederdonven', 'Berg', 'Berlé']","['Oberdonven', 'Oberanven', 'Niederdonven', 'Berg', 'Berlé']",96695.18091,79598.8475
3055,POINT (70514.4185156996 101652.5879087575),2.00141E+11,"Oberfeulen, Op Hopericht",Oberfeulen,Oberfeulen,Oberfeulen,L,Oberfeulen,23.51932975,Route d'Arlon,9180,"['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']","['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']",70514.41852,101652.5879
3056,POINT (70493.92323978408 101612.69318340124),2.00141E+11,"Oberfeulen, Op Hopericht",Oberfeulen,Oberfeulen,Oberfeulen,L,Oberfeulen,23.19101235,Route d'Arlon,9180,"['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']","['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']",70493.92324,101612.6932
3057,POINT (70337.26431081569 101442.68090522563),2.00141E+11,"Oberfeulen, Place de la Chapelle",Oberfeulen,Oberfeulen,Oberfeulen,L,Oberfeulen,16.48595449,Route d'Arlon,9180,"['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']","['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']",70337.26431,101442.6809
3058,POINT (70363.11593845808 101419.72214617541),2.00141E+11,"Oberfeulen, Place de la Chapelle",Oberfeulen,Oberfeulen,Oberfeulen,L,Oberfeulen,17.39267687,Route d'Arlon,9180,"['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']","['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']",70363.11594,101419.7221
3059,POINT (70077.29899736689 101305.7843157364),2.00141E+11,"Oberfeulen, route d'Arlon",Oberfeulen,Oberfeulen,Oberfeulen,L,Oberfeulen,28.91006729,Op dem Kundel,9180,"['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']","['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']",70077.299,101305.7843
