origin,dest,count
4101,12051,28.6666667
4101,12091,7.61538462
4101,13031,39.7844575
4101,13041,21.5714286
4101,13051,27.5135484
4101,13061,8.88235294
4101,13071,8.36
4101,54029,7.87045484
4101,57672,8.12954516
4101,7211001,23.1190476
4101,7232018,9.77105171
4101,8212001,11.9090909
4101,10042113,6.62703356
4101,10042115,29.1370968
5011,1041,36.6874003
5011,1051,18.9230769
5011,1061,47.1111111
5011,1071,60.2952241
5011,1081,14.7
5011,1093,9.46666667
5011,2011,4.52396369
5011,2023,13.2666667
5011,2031,16.8571429
5011,2041,8.78571429
5011,2042,145.055556
5011,2045,28.2250841
5011,2071,19.5222222
5011,2082,17.5296395
5011,2131,7.56732491
5011,2141,57.6923077
5011,3011,117.87332
5011,3012,28.8571429
5011,3014,120.487698
5011,3015,18.8055556
5011,3017,12.7333333
5011,3019,69.7377706
5011,3020,20.875
5011,3021,39.3846154
5011,3022,84.9061864
5011,3023,117.049495
5011,4011,13.6923077
5011,4021,12.8
5011,4031,40.7
5011,4032,9.46666667
5011,4041,12.7333333
5011,4043,20.875
5011,4051,13.6923077
5011,4061,18.7333333
5011,4071,63.6161172
5011,4081,155.527597
5011,4091,55.3333333
5011,4101,10.7857143
5011,5011,1596.49955
5011,5021,82.8968254
5011,5031,12.6
5011,5041,17.2166667
5011,5051,13.1428571
5011,5061,95.0604174
5011,5071,19.0333333
5011,5081,13.8947368
5011,5091,541.323424
5011,5101,20.3127143
5011,5111,28.7692308
5011,6071,27.789916
5011,6091,20.9230769
5011,6101,30.9047619
5011,6111,19.9333333
5011,7021,38.5210084
5011,7031,22.0316742
5011,7041,150.388712
5011,7051,17.6153846
5011,7061,108.188636
5011,7071,324.352235
5011,7081,56.4954866
5011,7101,50.447619
5011,7111,41.1230769
5011,7121,10.0909091
5011,7131,169.707956
5011,8021,48.2481433
5011,8031,18.0808081
5011,8051,5.07692308
5011,8071,26.989899
5011,8091,46.7982684
5011,8101,8.11111111
5011,8111,12.7333333
5011,8121,40.3571429
5011,8131,7.42857143
5011,8141,14.4117647
5011,9011,7.66666667
5011,9021,20.0479735
5011,9031,20.875
5011,10041,26.3681319
5011,10061,58.3125
5011,10111,5.8
5011,10121,17.2555556
5011,10131,38.9673451
5011,10141,6.42105263
5011,11011,13.75
5011,11031,16.5
5011,11041,41.8181818
5011,11061,6.88235294
5011,11071,11.2666667
5011,11081,44.7471767
5011,12011,37.8848485
5011,12041,13.6923077
5011,12051,18.3036437
5011,13081,10.1111111
5011,54137,12.1939887
5011,54323,19.3756705
5011,55545,19.3756705
5011,57022,0
5011,57227,16.3430252
5011,57672,34.0207844
5011,57764,82.1050813
5011,62063,31.7950633
5011,63067,95.5427983
5011,81001,151.531723
5011,81003,28.5827297
5011,81004,30.8907994
5011,81013,14.5477742
5011,81015,14.862807
5011,82003,166.986066
5011,82014,28.5827297
5011,82036,13.6279859
5011,82037,31.7950633
5011,83034,14.5477742
5011,84043,72.0874105
5011,85045,42.9426116
5011,85046,59.9708234
5011,5315001,11.7300354
5011,7211001,42.9142526
5011,7232018,89.3033573
5011,7232201,9.57362851
5011,7235062,11.7300354
5011,7235068,29.333441
5011,7235094,9.5656955
5011,10042113,14.2380544
5011,10042115,37.5740401
5021,1011,41.8095238
5021,1051,10.9615385
5021,1061,34.8291667
5021,1091,11.875
5021,1101,4.17647059
5021,1111,25.36
5021,2021,10.2941176
5021,2023,45.3571429
5021,2031,5.42105263
5021,2033,26.9809524
5021,2041,29.4666667
5021,2042,7.83144937
5021,2045,55.413723
5021,2071,11
5021,2101,11.7151174
5021,2111,40.3445378
5021,3011,14.4375
5021,3012,63.7744048
5021,3013,122.083288
5021,3014,150.378216
5021,3015,14.7142857
5021,3017,10.6
5021,3019,219.37864
5021,3020,22.8666667
5021,3021,35.6375
5021,3022,77.0157917
5021,3023,29.4920635
5021,4011,71.9951752
5021,4021,25.3142857
5021,4031,12.9785151
5021,4032,14.7333333
5021,4041,14.7142857
5021,4051,97.1775055
5021,4061,14.7777778
5021,4081,11
5021,4091,136.938006
5021,4101,13.6
5021,5011,145.138162
5021,5021,3591.70765
5021,5031,43.5915033
5021,5041,12.95
5021,5051,5.78947368
5021,5061,11.875
5021,5071,25.4
5021,5081,17
5021,5091,492.850975
5021,5101,11.7615117
5021,5111,7.82352941
5021,6031,41.1179487
5021,6061,47.3179487
5021,6071,34.44
5021,6091,19
5021,6101,13.3
5021,7011,18.0909091
5021,7021,19.7
5021,7031,50.0077731
5021,7041,271.95568
5021,7061,16.1047619
5021,7071,359.443849
5021,7101,25.0862745
5021,7111,56.2616051
5021,7131,43.5
5021,8021,51.6812865
5021,8031,7
5021,8071,21.7794872
5021,8091,119.803571
5021,8101,18.075
5021,8111,24.5803571
5021,8121,84.5357978
5021,8131,3.80952381
5021,8141,45.4315611
5021,9021,5.07692308
5021,9031,12.7
5021,10011,6.2
5021,10031,40.9230769
5021,10041,5.76923077
5021,10111,10.2857143
5021,10121,3.72222222
5021,10131,23.1428571
5021,10141,7.26666667
5021,11011,18
5021,11041,8.76470588
5021,11071,11.8388128
5021,11081,13.601023
5021,12051,17.6769231
5021,13011,12.5785714
5021,13041,7.42857143
5021,13131,76
5021,54029,10.4878498
5021,54099,15.0925309
5021,54137,9.39824501
5021,54138,10.4878498
5021,54270,8.95619013
5021,54323,42.0720156
5021,54575,10.9025615
5021,57038,20.6059959
5021,57076,10.1481762
5021,57203,9.39824501
5021,57463,10.4878498
5021,57650,9.39824501
5021,57672,31.0938457
5021,63067,23.33491
5021,81001,32.8695491
5021,81004,15.5761118
5021,81013,19.0692781
5021,81015,7.20676353
5021,82003,35.8484766
5021,82037,22.5710144
5021,84043,7.20676353
5021,85045,31.0501505
5021,85046,58.148573
5021,7111001,12.9785151
5021,7211001,27.654684
5021,7232018,72.0273168
5021,7232201,20.3565407
5021,7235062,12.793723
5021,7235068,12.9785151
5021,7235118,6.60568492
5021,10042113,7.83144937
5021,10042115,5.91940642
5031,1061,10.2941176
5031,1071,38.6327904
5031,1091,19.2414861
5031,1093,24.3413462
5031,1101,26.6560028
5031,1111,8.94736842
5031,2011,12.1538462
5031,2041,9.5
5031,2045,33.006689
5031,2071,21.6875
5031,3011,8.39130435
5031,3012,12.4615385
5031,3013,32.1298664
5031,3014,39.2305725
5031,3015,9.64705882
5031,3017,9.5
5031,3019,20.5788043
5031,3020,20.8528428
5031,3021,9.64705882
5031,3022,30.0788043
5031,3023,42.9528428
5031,3024,12.1875
5031,4011,75.3324808
5031,4021,12.8333333
5031,4032,12.6
5031,4041,12.6
5031,4043,8.39130435
5031,4051,8.94736842
5031,4061,20.2156013
5031,4081,8.94736842
5031,4091,109.14595
5031,5011,26.6909091
5031,5021,60.0160557
5031,5031,2056.1164
5031,5041,13.4444444
5031,5061,12.1875
5031,5071,8.39130435
5031,5081,39.6383632
5031,5091,496.080662
5031,5101,5.8
5031,5111,127.897292
5031,6071,13.1428571
5031,7041,91.3976974
5031,7061,19.2414861
5031,7071,172.69949
5031,7081,23.7647059
5031,7131,12.1875
5031,8021,22.4822134
5031,8031,14.1428571
5031,8051,5
5031,8071,64.4292166
5031,8091,138.906621
5031,8101,41.4213963
5031,8111,21.625
5031,8121,10.6285714
5031,8131,10.8333333
5031,8141,19.2414861
5031,10111,9.5
5031,11051,10.2941176
5031,12041,9.64705882
5031,12051,74.0413462
5031,21004,18.5944272
5031,57203,13.0169928
5031,81001,9.55771093
5031,85045,8.38053396
5031,7211001,20.5451505
5031,7232018,6.01851527
5041,1061,13.6862745
5041,1071,5.2
5041,2041,13.5166667
5041,2043,9.8
5041,2045,14.4166667
5041,2071,13.6862745
5041,2082,5.2
5041,3011,40.1814815
5041,3012,31.8612745
5041,3013,5.35
5041,3014,72.4029412
5041,3017,29.8583333
5041,3019,23.4196078
5041,3020,4.48148148
5041,3021,35.35
5041,3022,24.9373638
5041,3023,10.8344227
5041,4011,9.8
5041,4021,5.2
5041,4031,9.83148148
5041,4032,5.35
5041,4041,79.5171324
5041,4043,5.2
5041,4051,50.7692308
5041,4061,8.875
5041,4071,5.35
5041,4081,5.2
5041,4091,20.85
5041,5011,22.7166667
5041,5021,12.95
5041,5031,13.4444444
5041,5041,1163.88431
5041,5051,5.42857143
5041,5061,21.1862745
5041,5071,13.1
5041,5081,91.3724787
5041,5091,285.76909
5041,5101,15.5
5041,6061,8.76971273
5041,7041,35.9898148
5041,7071,171.22963
5041,7111,14
5041,7131,5.35
5041,8091,5.35
5041,9011,9.58823529
5041,9021,6.6
5041,10111,28.2743697
5041,11011,13.2778513
5041,11051,13.575
5041,11071,9.75
5041,11081,7.41176471
5041,12011,5.2
5041,12051,85.5742375
5041,7232018,17.2302873
5041,7232201,17.2302873
5051,1011,12.3684211
5051,1093,6.66666667
5051,2011,9.35714286
5051,2041,14.6644737
5051,2043,5.10526316
5051,2045,6.5625
5051,2071,6.57894737
5051,3011,6.57894737
5051,3012,10.4285714
5051,3013,48.3052632
5051,3014,75.7408521
5051,3015,35.4360902
5051,3017,5.10526316
5051,3019,40.3007519
5051,3020,24.8052632
5051,3021,6.5625
5051,3022,55.8511591
5051,3023,17.75
5051,3024,6.66666667
5051,4011,10.5338346
5051,4021,8.875
5051,4031,5.42857143
5051,4032,5.10526316
5051,4041,5.10526316
5051,4043,17.7162471
5051,4051,34.6741855
5051,4061,6.5625
5051,4081,10
5051,4091,10.9323308
5051,5011,13.1428571
5051,5021,5.78947368
5051,5041,14.3035714
5051,5051,1680.89413
5051,5061,152.722519
5051,5091,105.323014
5051,5101,38.7791069
5051,5111,13.9802632
5051,7041,56.9684211
5051,7051,13.1052632
5051,7061,21.8125
5051,7071,83.7083333
5051,7101,38.4847118
5051,7121,21.3625
5051,8091,6.57894737
5051,9021,5.78571429
5051,9031,12.0952381
5051,11011,9.39227923
5051,11021,7.41176471
5051,11031,5.78947368
5051,11051,34.5150862
5051,11081,54.8312693
5051,12011,13.3333333
5051,12021,14.6842105
5051,12031,27.2
5051,12051,155.82824
5051,13071,8
5051,54099,6
5051,7111001,7.20561109
5051,7211001,10.3174283
5051,7232018,17.7857143
5051,7235062,3.60280554
5051,7235068,4.27134954
5051,10041100,3.60280554
5061,1061,11.7857143
5061,1093,21.3181818
5061,1101,4.17647059
5061,2012,23.5
5061,2045,21.3181818
5061,2071,10
5061,2082,17.2235301
5061,2101,11.7857143
5061,3012,65.6796537
5061,3013,17.952381
5061,3014,26.8935574
5061,3015,22.8614719
5061,3017,8.94117647
5061,3019,42.7387955
5061,3020,15.4411765
5061,3021,10
5061,3022,17.952381
5061,3023,35.3214286
5061,4021,8.94117647
5061,4032,11.7857143
5061,4041,68.2946429
5061,4043,11.7857143
5061,4051,23.8571429
5061,4061,7.95238095
5061,4071,14.9090909
5061,4081,39.9880952
5061,4091,34.6393948
5061,5011,107.289899
5061,5021,21.875
5061,5031,12.1875
5061,5041,20.0333333
5061,5051,140.013137
5061,5061,2049.81687
5061,5071,66.8001472
5061,5081,23.1619048
5061,5091,317.366181
5061,5101,18.7272727
5061,6031,11.2825282
5061,6071,13.95
5061,6091,16.9090909
5061,7021,47.3186275
5061,7041,207.613971
5061,7051,37.6796537
5061,7061,15.0909091
5061,7071,105.83779
5061,7081,9.85714286
5061,7101,140.804507
5061,7111,14.8181818
5061,7121,37.2606061
5061,8071,10.0833333
5061,8101,6.1
5061,8121,13.5963489
5061,9011,7.58823529
5061,9021,5.84615385
5061,10121,5.38461538
5061,11021,4.65
5061,11041,10
5061,11051,38.6038961
5061,11081,93.8253335
5061,12011,14.9090909
5061,12021,9.36363636
5061,12041,8.94117647
5061,12051,29.9725048
5061,12061,13.0909091
5061,12071,17.4190476
5061,57672,2
5061,81001,8
5061,7211001,20.9914617
5061,7232018,21.7942526
5071,1011,19.5833333
5071,1041,24.4338823
5071,1061,88.6109023
5071,1071,12.7894737
5071,1091,19.5833333
5071,1093,14.8
5071,1111,21.3529412
5071,2011,12.7894737
5071,2021,5.8125
5071,2031,16.7857143
5071,2034,35.2545455
5071,2041,11.05
5071,2043,13.75
5071,2045,24.7833333
5071,2071,31.3714286
5071,3011,29.3928571
5071,3012,54.8409091
5071,3013,61.27811
5071,3014,248.483156
5071,3015,75.4355311
5071,3016,52.3055556
5071,3017,33.4258373
5071,3019,105.066378
5071,3020,23.5166667
5071,3021,46.2761905
5071,3022,122.325681
5071,3023,154.385752
5071,4011,80.4125541
5071,4032,73.2798579
5071,4041,28.5
5071,4043,16.5714286
5071,4061,14.8
5071,4071,124.250349
5071,4081,45.25
5071,4091,163.542546
5071,5011,14.8
5071,5021,35.4363636
5071,5031,8.39130435
5071,5041,36.7210526
5071,5061,27.2307692
5071,5071,3262.38407
5071,5081,169.345822
5071,5091,535.889089
5071,5101,24.8421053
5071,5111,29.5854342
5071,6071,18.4166667
5071,6091,68.4921934
5071,7011,31.4183007
5071,7041,130.374276
5071,7061,41.8177266
5071,7071,151.258159
5071,7081,6.3
5071,7101,13.9166667
5071,7131,19.5833333
5071,8021,39.1666667
5071,8071,3.80952381
5071,8091,11.05
5071,8111,20.6363636
5071,8121,30.3863636
5071,8131,5.85714286
5071,10041,17.0062958
5071,10111,6.53846154
5071,11021,5.84210526
5071,11041,41.907563
5071,12011,16.5714286
5071,12051,23.125
5071,13051,12.7894737
5071,13071,16.7857143
5071,54029,9.50582841
5071,54137,15.2029801
5071,54323,14.369974
5071,57022,11.0353615
5071,57203,15.2029801
5071,57227,43.1648449
5071,57463,43.982448
5071,57565,8.1916232
5071,57650,26.9658569
5071,57672,34.7879616
5071,57764,17.5238216
5071,81001,21.3492262
5071,81015,11.2594997
5071,82003,3.84615385
5071,84043,10.0897266
5071,85045,29.4037238
5071,85046,10.0897266
5071,7211001,8.41330867
5071,7232018,9.5920361
5071,10041100,8.41330867
5081,1011,13.5263158
5081,1041,8
5081,1061,23.4
5081,1081,61.8646617
5081,1091,19.0625
5081,1093,12.6818182
5081,2011,12.6818182
5081,2031,13.8947368
5081,2043,23.4
5081,2045,45.5998452
5081,2071,23.4
5081,2111,12.6818182
5081,3011,35.8860294
5081,3012,59.2763158
5081,3013,55.0000844
5081,3014,249.592412
5081,3015,76.3263158
5081,3016,19.0625
5081,3017,54.9485294
5081,3019,150.143505
5081,3020,60.0300325
5081,3021,23.4
5081,3022,184.62638
5081,3023,165.183473
5081,3024,13.5263158
5081,4011,159.654395
5081,4032,17
5081,4041,23.4
5081,4043,13.5263158
5081,4051,13.8947368
5081,4061,41.4625
5081,4071,241.386217
5081,4081,44.244582
5081,4091,380.270112
5081,5011,13.8947368
5081,5021,17
5081,5031,39.6383632
5081,5041,65.201426
5081,5061,15.2095238
5081,5071,124.098848
5081,5081,3899.21059
5081,5091,279.08187
5081,5101,23.3974026
5081,6041,44
5081,6061,75.8496241
5081,7041,32.8235294
5081,7061,8.3
5081,7071,70.5503096
5081,8031,40.4279412
5081,8051,5.9375
5081,8071,11.7384615
5081,8101,8.11111111
5081,8121,13.8269231
5081,9011,7.66666667
5081,10011,4.25
5081,11051,9.08385227
5081,11061,47.1028708
5081,11081,7.47058824
5081,12011,16.8235294
5081,12041,41.3636364
5081,12051,99.9200273
5081,12091,22.2504161
5081,13041,7.73450087
5081,57672,10.451625
5081,81001,9.22488445
5081,82003,9.96098234
5081,7211001,36.4487866
5081,7232018,18.5881964
5081,7232201,12.0180512
5081,7235062,53.4118036
5091,1011,108.05837
5091,1021,41
5091,1041,12.3632479
5091,1051,117.088201
5091,1061,431.194118
5091,1071,69.8502024
5091,1081,99.0934677
5091,1091,64.9583113
5091,1093,66.8681319
5091,1101,49.6612745
5091,1111,30.2857143
5091,2011,37.1052632
5091,2021,75.5852535
5091,2023,28.8571429
5091,2031,33.6320707
5091,2032,40.2941176
5091,2034,239.590909
5091,2041,167.305972
5091,2042,30.9375
5091,2043,12.5333333
5091,2045,164.741441
5091,2051,28.1906817
5091,2061,103.181507
5091,2071,98.95
5091,2082,141.960891
5091,2091,130.083333
5091,2092,445.401961
5091,2101,38.7333333
5091,2111,48.8224638
5091,2133,46.5389527
5091,2141,57.6923077
5091,3011,214.703431
5091,3012,307.218337
5091,3013,144.80572
5091,3014,590.974261
5091,3015,237.64582
5091,3016,117.63474
5091,3017,124.925351
5091,3019,328.09186
5091,3020,63.1601813
5091,3021,223.637782
5091,3022,402.1444
5091,3023,332.988047
5091,4011,136.006787
5091,4021,21.4603904
5091,4031,13.9166667
5091,4032,23.8595856
5091,4041,114.178022
5091,4043,104.266266
5091,4051,38.3765777
5091,4061,69.9276018
5091,4071,276.450133
5091,4081,223.761625
5091,4091,373.455069
5091,5011,421.892287
5091,5021,465.556252
5091,5031,404.233122
5091,5041,342.793623
5091,5051,107.619067
5091,5061,303.148905
5091,5071,462.493463
5091,5081,288.931771
5091,5091,13268.8226
5091,5101,129.752359
5091,5111,116.010845
5091,6031,20.9333333
5091,6041,23.9
5091,6071,82.7759804
5091,6081,20.9333333
5091,6091,19
5091,6101,11.3333333
5091,7011,57.6923077
5091,7021,141.443619
5091,7031,185.147839
5091,7041,434.81612
5091,7051,100.926179
5091,7061,228.686539
5091,7071,1182.50059
5091,7081,87.1027077
5091,7091,55.1052632
5091,7101,125.248718
5091,7111,144.090093
5091,7121,4.77777778
5091,7131,106.498239
5091,8021,53.8760684
5091,8031,48.8354587
5091,8051,31.1006903
5091,8071,95.4418706
5091,8091,125.190703
5091,8101,66.6692419
5091,8111,178.908551
5091,8121,120.413535
5091,8131,38.2132173
5091,8141,93.1587567
5091,9011,22.3664398
5091,9021,15.3571429
5091,10011,4.73333333
5091,10021,18.2727273
5091,10041,52.3309769
5091,10061,43.6571429
5091,10071,8.2
5091,10091,24.2666667
5091,10111,61.0909091
5091,10121,17.7215909
5091,10131,11.0542986
5091,10141,24.2210526
5091,11002,11.6
5091,11011,65.7607843
5091,11021,10.9370629
5091,11031,25.6303922
5091,11041,21.3823529
5091,11051,89.2163462
5091,11061,5.61111111
5091,11071,11.2666667
5091,11081,35.4422929
5091,12011,57.6923077
5091,12051,233.265398
5091,12071,6.57894737
5091,12091,7.61538462
5091,13011,51.9666667
5091,13051,66.0899471
5091,13071,8.92307692
5091,13081,10.1333333
5091,13091,63.0756966
5091,54029,7.71797382
5091,54138,34.1592036
5091,54323,19.8273186
5091,54575,7.55438327
5091,54580,15.1087665
5091,55545,10.8711285
5091,57022,7.85309956
5091,57203,8.95619013
5091,57227,40.540356
5091,57498,6.7695425
5091,57650,23.7986596
5091,57672,14.8424695
5091,57733,13.819324
5091,57764,12.4339967
5091,63067,21.1856017
5091,81001,148.351678
5091,81003,22.4948809
5091,81004,22.7395528
5091,81013,7.21390106
5091,81015,31.4804099
5091,82003,63.9644498
5091,82036,14.713055
5091,82037,10.3811579
5091,83034,7.21390106
5091,84043,13.6783348
5091,85046,57.4965472
5091,7111001,20.5945553
5091,7211001,82.9572069
5091,7232018,136.836853
5091,7232201,62.826051
5091,7235062,32.3323806
5091,7235068,12.8162573
5091,7235094,6.94717731
5091,7235118,5.98861783
5091,10041100,11.9772357
5091,10042113,30.0747881
5091,10042115,36.5870887
5101,1091,4.65517241
5101,2043,12.9242424
5101,2045,38.7014126
5101,2071,17.8428571
5101,2082,11.6842105
5101,2092,13.9090909
5101,3012,35.4289595
5101,3013,20.825
5101,3014,63.9360447
5101,3015,37.4439394
5101,3017,5.45454545
5101,3019,67.1494198
5101,3020,10.1818182
5101,3021,5.84210526
5101,3022,11.6421053
5101,3023,29.4083333
5101,3024,6.06666667
5101,4011,12.125
5101,4021,5.09090909
5101,4032,5.45454545
5101,4041,6.06666667
5101,4043,5.84210526
5101,4051,10.5454545
5101,4061,5.09090909
5101,4071,14.3833333
5101,4091,5.09090909
5101,5011,10.9330144
5101,5021,11.7615117
5101,5041,15.5
5101,5051,38.7791069
5101,5061,34.3154595
5101,5071,10.4551724
5101,5081,17.5974026
5101,5091,180.461819
5101,5101,1311.10497
5101,6061,24.5949339
5101,6071,6.06666667
5101,6081,9.57142857
5101,7021,7.83333333
5101,7031,12.3846154
5101,7041,62.5836881
5101,7051,9.57142857
5101,7061,41.3075758
5101,7071,75.2361267
5101,7101,20.3116883
5101,7131,5.8
5101,8071,10.4
5101,8091,23.6428571
5101,8121,7.83333333
5101,9021,6.06666667
5101,9031,16.9090909
5101,10041,4.65517241
5101,10061,13.5454545
5101,10071,5.84210526
5101,10111,20.0758715
5101,11011,9.4015397
5101,11021,5.45454545
5101,12051,24.8712121
5101,54138,7
5101,91034,14.4706091
5101,7211001,5.8
5101,7232018,16.5333333
5101,7235062,6.49993888
5111,1011,8.92307692
5111,1061,71.6489262
5111,1071,28.5927602
5111,1081,46.2844215
5111,1091,23.7692308
5111,1093,18.5714286
5111,1101,100.436407
5111,2033,12.8181818
5111,2045,11
5111,2061,7.04166667
5111,2071,20.2857143
5111,3012,13.7472527
5111,3013,62.024531
5111,3014,46.9292929
5111,3015,29.0457516
5111,3017,37.040404
5111,3019,42.0385366
5111,3020,31.8461538
5111,3021,16
5111,3022,40.952381
5111,3023,16.5927602
5111,4011,55.6524007
5111,4021,12.8181818
5111,4032,8.92307692
5111,4051,8.76923077
5111,4061,17.6923077
5111,4071,19.9701465
5111,4081,18.0549451
5111,4091,46.0457516
5111,5011,28.7692308
5111,5021,7.82352941
5111,5031,133.582166
5111,5051,19.0855263
5111,5071,9.33333333
5111,5091,134.903469
5111,5111,1112.57079
5111,7041,23.2857143
5111,7051,15.1818182
5111,7061,11.7777778
5111,7071,40.1666667
5111,7101,13.9166667
5111,7111,13.9166667
5111,7131,10
5111,8021,24.6025641
5111,8031,12.2
5111,8051,8.92307692
5111,8091,70.8134921
5111,8101,50.4952772
5111,8111,12.8181818
5111,8131,12.9485294
5111,8141,16.5659341
5111,10021,12.8181818
5111,11061,40.0079365
5111,12011,8.76923077
5111,12041,72.8555556
5111,12051,16
5111,12091,6.64
5111,21004,8.92307692
5111,54323,14.2304431
5111,57463,11.7777778
5111,57498,13.7695569
5111,57731,19.4842926
5111,81001,27.7466063
5111,84043,13.5506837
6031,1071,8
6031,2011,6.17647059
6031,2044,122.95
6031,2045,26.6923077
6031,2061,44
6031,2101,30.3
6031,3012,26.3846154
6031,3013,54.9285714
6031,3014,26.2857143
6031,3015,93.1792541
6031,3017,26.3846154
6031,3019,64.4605263
6031,3020,20.9333333
6031,3021,24.0666667
6031,3024,26.3846154
6031,4011,60.8589744
6031,4021,5.5625
6031,4041,48.9345238
6031,4091,55.9666667
6031,5021,41.1179487
6031,5091,45
6031,6031,3392.85082
6031,6041,32.4133333
6031,6061,155.044231
6031,6071,300.579286
6031,6081,270.004926
6031,6091,244.075562
6031,6101,236.975162
6031,6111,456.115329
6031,7031,12.4545455
6031,7041,141.384615
6031,7061,83.8707071
6031,7071,242.88315
6031,7081,51.791342
6031,7121,44.1351747
6031,7131,25.6461645
6031,8141,25.3229754
6031,9011,7.66666667
6031,9021,31.4434389
6031,9031,15.7777778
6031,10011,11.15
6031,10031,113.487179
6031,10041,19.8071096
6031,10071,11.125
6031,10111,222.498795
6031,10121,10.5
6031,10131,55.3077233
6031,10141,90.6546053
6031,11061,10.5
6031,12051,24.0666667
6031,13051,36.1818182
6031,21004,20.0090084
6031,57672,12.1939887
6031,62063,20.0090084
6031,63067,135.614444
6031,82003,188.151957
6031,82014,21.3594686
6031,82037,27.0716096
6031,84043,20.1620189
6031,5315001,53.5
6031,6412001,34.1666667
6031,7211001,89.4149526
6031,7232018,26.6923077
6031,7235094,7.96257163
6041,2051,44
6041,3015,11.48
6041,3019,31.6475
6041,3021,13.95
6041,4071,9.24775321
6041,5091,23.9
6041,6031,32.4133333
6041,6041,264.41222
6041,6071,184.199684
6041,6091,30.5714286
6041,6101,49.1380952
6041,6111,17.2105263
6041,7041,52.1925134
6041,7061,14.1176471
6041,7131,41.828877
6041,10121,33.0082014
6041,10131,14.6470588
6061,1021,25.3229754
6061,2012,0
6061,2141,8.77941233
6061,3011,26.2857143
6061,3013,20.9333333
6061,3014,26.3846154
6061,3019,35.2
6061,3022,19.1403885
6061,3023,35.2
6061,4061,28.2307692
6061,5021,47.3179487
6061,5081,28.7142857
6061,5101,5.45454545
6061,6031,163.979405
6061,6061,1125.54129
6061,6071,130.663741
6061,6081,54.9101073
6061,6091,102.753663
6061,6101,160.695641
6061,6111,53.9583333
6061,7041,99.2166233
6061,7061,105.243248
6061,7071,20.9333333
6061,7131,29.625
6061,8091,4.38888889
6061,9011,7.58823529
6061,9021,6.23076923
6061,9031,44.7833333
6061,10011,6.23076923
6061,10031,8.2
6061,10041,6.21428571
6061,10061,17
6061,10121,6.90909091
6061,10141,8.2
6061,11051,62.3397436
6061,62063,20.0090084
6061,63067,349.504255
6061,81001,19.1403885
6061,82003,21.3594686
6061,82036,21.3594686
6061,82037,25.3229754
6061,83034,41.9660018
6061,84043,43.644018
6061,85046,41.9660018
6061,91034,20.0090084
6061,7111001,44.1351747
6061,7211001,37.2272161
6061,7232201,186.423188
6061,7235068,7.75
6071,1061,27.0928571
6071,1091,13.95
6071,1093,14.1176471
6071,2031,11.8983874
6071,2045,19
6071,2071,11.48
6071,3012,11.48
6071,3013,7.1
6071,3014,33.4666667
6071,3016,28.004902
6071,3017,18.4166667
6071,3019,9.18181818
6071,3020,13.5625
6071,3021,14.6470588
6071,3022,13.95
6071,3023,11.48
6071,4011,102.166247
6071,4021,26.0633333
6071,4031,26.0633333
6071,4043,14.1176471
6071,4051,16.4666667
6071,4061,28.0676471
6071,4071,18
6071,4081,64.6885561
6071,4091,18
6071,5011,41.0677673
6071,5021,34.44
6071,5031,13.1428571
6071,5061,13.95
6071,5071,18.4166667
6071,5091,68.1926471
6071,5101,6.06666667
6071,6031,246.486752
6071,6041,165.603886
6071,6061,130.094029
6071,6071,3032.82324
6071,6081,141.043119
6071,6091,59.4999388
6071,6101,245.549057
6071,6111,40.2176471
6071,7011,9.58823529
6071,7021,13.5625
6071,7031,213.532852
6071,7041,189.008736
6071,7051,10.3529412
6071,7061,177.984303
6071,7071,270.583915
6071,7081,27.5714286
6071,7091,105.758333
6071,7101,13.5625
6071,7131,33.5475113
6071,8091,22.96
6071,8121,6.63157895
6071,9011,36.4701948
6071,9021,249.729861
6071,9031,38.1761905
6071,10031,54.4855769
6071,10041,42.7435897
6071,10061,41.3333333
6071,10071,48.1
6071,10111,183.340514
6071,10121,47.6730976
6071,10131,9.16666667
6071,11041,8.76470588
6071,11051,18.4166667
6071,12041,15.5735125
6071,12051,18
6071,12061,15.7417166
6071,12071,21.3333333
6071,13011,18
6071,62063,17.0062958
6071,63067,185.732204
6071,82003,19.1074801
6071,82037,31.4834333
6071,84043,4.83186887
6071,85045,11.3065342
6071,7111001,30.162384
6071,7211001,19.7152444
6071,7232018,215.425057
6071,7232201,274.441199
6071,7235062,15.5735125
6071,7235068,15.5735125
6081,3014,61.4857143
6081,3015,36.1818182
6081,3019,23.2320707
6081,4011,28.2307692
6081,5091,20.9333333
6081,5101,9.57142857
6081,6031,245.55406
6081,6041,20.1
6081,6061,54.9822227
6081,6071,170.488357
6081,6081,511.081927
6081,6091,22.4545455
6081,6101,97.2416603
6081,6111,92.9222222
6081,7041,5.92857143
6081,7061,8.3
6081,7071,202.045091
6081,7111,17.0062958
6081,7121,5.25
6081,10041,8.61538462
6081,10061,6.06666667
6081,10111,41.6363636
6081,10121,28.9626623
6081,10131,9.16666667
6081,10141,8.58333333
6081,13011,7.14285714
6081,63067,19.1403885
6081,82036,26.0876495
6081,7232201,68.3126958
6091,1031,19
6091,2042,22.4545455
6091,2045,48.4395604
6091,2132,22.4545455
6091,3011,31.5841658
6091,3013,83.2094017
6091,3014,63.9090909
6091,3015,19.1538462
6091,3017,48.5467826
6091,3019,117.625855
6091,3022,17.1666667
6091,3023,28.0974469
