,StopPointCode,StopPointAuthority,StopPointShortName,StopPointPublicCode,StopPointStopType,StopPointLatitude,StopPointLongitude,passengers
1,17223,TICE,"Esch/Alzette, Porte des Sciences",ESCPSCR,busStation,49.5039716114059,5.9474718471043,148
2,19007,TICE,"Kayl, Bréck",KAYBREU,busStation,49.4872199805043,6.03492411636291,54
3,17132,TICE,"Esch/Alzette, Av. du Rock'n'Roll",ESCROCA,busStation,49.500544837256,5.94785097908966,616
4,19011,TICE,"Kayl, Brill",KAYBRI2,busStation,49.4851828887552,6.04425811865798,980
6,17054,TICE,"Esch/Alzette, Porte de France",ESCFRAA,busStation,49.5032929516622,5.94562149288398,484
8,19022,TICE,"Kayl, Stellwierk",KAYSTER,busStation,49.4983708840752,6.0368329244897,978
10,17206,TICE,"Esch/Alzette, Rue Michel Lentz",ESCMLEA,busStation,49.4999694983216,5.96940859619713,322
11,19014,TICE,"Kayl, Diddelengerstrooss",KAYDIDR,busStation,49.4850299746583,6.05095105587022,650
12,17019,TICE,"Esch/Alzette, Brouchschoul",ESCBRUA,busStation,49.5025623510297,5.96844707483729,878
13,14044,TICE,"Dudelange, Rue Aloyse Kayser",DUDALKR,busStation,49.4849147118277,6.07473757348427,742
14,17100,TICE,"Esch/Alzette, Leesberg",ESCLEEA,busStation,49.5000083966464,5.99363542314296,181
15,17004,TICE,"Esch/Alzette, Auszeibréck",ESCAUSA,busStation,49.4984359255812,5.97096759441468,726
16,19017,TICE,"Kayl, Post",KAYPOSA,busStation,49.4867077136526,6.04056187548019,617
17,17201,TICE,"Esch/Alzette, Place Stalingrad",ESCSTAA,busStation,49.4951988019195,5.97172005299622,237
18,31005,TICE,"Schifflange, Gringe Wee",SCHGRIR,busStation,49.5074855001865,6.02181691581627,81
22,17056,TICE,"Esch/Alzette, Gare Quai A2",ESCGA2,busStation,49.4946768761145,5.98617222298724,373
23,14031,TICE,"Dudelange, Gare Quai 1",DUDGAR1,busStation,49.4825922821172,6.08323025103838,159
24,17079,TICE,"Esch/Alzette, Rue de Schifflange",ESCHIFA,busStation,49.4964554145432,5.98951608214768,94
25,31010,TICE,"Schifflange, Millchen",SCHMILA,busStation,49.5031618654823,6.00004540170795,303
26,19016,TICE,"Kayl, Police",KAYPOLU,busStation,49.4873779228149,6.03617128212901,514
27,31006,TICE,"Schifflange, Huele Wee",SCHHUEA,busStation,49.5053059308566,6.0074434480017,238
28,31017,TICE,"Schifflange, Poto",SCHPOTR,busStation,49.5074632434813,6.02759323871182,763
29,19020,TICE,"Kayl, Stellwierk",KAYSTEA,busStation,49.4979613546678,6.0366504775916,462
30,31002,TICE,"Schifflange, Stadhaus",SCHSTHA,busStation,49.5057130465989,6.01135594219598,609
31,31012,TICE,"Schifflange, Niddeschgaass",SCHNIEA,busStation,49.5063909686107,6.01670263039015,821
32,19005,TICE,"Kayl, Barrière",KAYBARR,busStation,49.493077186128,6.03704229181335,62
33,31004,TICE,"Schifflange, Gringe Wee",SCHGRIA,busStation,49.5075141583779,6.02083425703948,564
34,19019,TICE,"Kayl, Am Pull",KAYPULU,busStation,49.4891826463219,6.03883815004375,761
35,31016,TICE,"Schifflange, Poto",SCHPOTA,busStation,49.5074663094625,6.02701279276263,876
36,19008,TICE,"Kayl, Broucherbierg",KAYBROA,busStation,49.4956039037816,6.03593657422608,502
37,19004,TICE,"Kayl, Barrière",KAYBARA,busStation,49.4925286725063,6.03670252039578,233
38,14123,TICE,"Dudelange, Scherrwee",DUDSHWA,busStation,49.4859736243461,6.06611249708881,549
39,19023,TICE,"Kayl, Brill",KAYBRI4,busStation,49.4856751998256,6.04486369415623,909
40,31011,TICE,"Schifflange, Millchen",SCHMILR,busStation,49.5037539259218,6.0006722772433,406
41,19013,TICE,"Kayl, Diddelengerstrooss",KAYDIDA,busStation,49.485074558671,6.05023028931236,893
42,14120,TICE,"Dudelange, Rue Schortgen",DUDSTGA,busStation,49.4862174938885,6.07040652001881,709
43,17106,TICE,"Esch/Alzette, Place Norbert Metz",ESCNORU,busStation,49.4962811410795,5.98662612788311,18
44,31007,TICE,"Schifflange, Huele Wee",SCHHUER,busStation,49.5054682354518,6.00572045591169,779
45,14043,TICE,"Dudelange, Rue Aloyse Kayser",DUDALKA,busStation,49.4845914974954,6.07547492309146,977
46,17005,TICE,"Esch/Alzette, Auszeibréck",ESCAUSR,busStation,49.4988271690244,5.97079147674674,819
47,17080,TICE,"Esch/Alzette, Rue de Schifflange",ESCHIFR,busStation,49.4964428400989,5.98937872735577,13
48,14040,TICE,"Dudelange, Kierfecht",DUDKIFA,busStation,49.4830835178007,6.08095022307748,326
50,14050,TICE,"Dudelange, Niddeschgaass",DUDNIDU,busStation,49.4801045841915,6.08518696933427,751
51,14135,TICE,"Dudelange, Gemeng",DUDGEM,busStation,49.4790086319544,6.0852520728756,165
52,14033,TICE,"Dudelange, Gemeng Quai 1",DUDGEM1,busStation,49.4784087856026,6.08501155606655,270
53,14129,TICE,"Dudelange, Square Mayrisch",DUDSQMR,busStation,49.4823691062227,6.08543907455947,677
54,14042,TICE,"Dudelange, Kierch",DUDKIRU,busStation,49.4797361440927,6.08663105791526,842
55,14029,TICE,"Dudelange, Gare Quai 2",DUDGAR2,busStation,49.4827266820765,6.08320845221571,768
56,14041,TICE,"Dudelange, Kierfecht",DUDKIFR,busStation,49.4835680432436,6.07983049342326,773
57,14121,TICE,"Dudelange, Rue Schortgen",DUDSTGR,busStation,49.4862633534649,6.07008615930614,948
59,14124,TICE,"Dudelange, Scherrwee",DUDSHWR,busStation,49.4859939221717,6.06691223888787,335
62,19018,TICE,"Kayl, Post",KAYPOSR,busStation,49.4867255585745,6.04161034653455,486
63,19009,TICE,"Kayl, Broucherbierg",KAYBROR,busStation,49.4959114406619,6.03600085987557,601
64,31013,TICE,"Schifflange, Niddeschgaass",SCHNIER,busStation,49.5063174093657,6.01629264486791,737
65,31003,TICE,"Schifflange, Stadhaus",SCHSTHR,busStation,49.5055812928199,6.01078373593288,601
66,17101,TICE,"Esch/Alzette, Leesberg",ESCLEER,busStation,49.499754032118,5.99319517116684,898
67,17142,TICE,"Esch/Alzette, Place Stalingrad",ESCSTAR,busStation,49.4954675973907,5.97202113943874,652
68,17207,TICE,"Esch/Alzette, Rue Michel Lentz",ESCMLER,busStation,49.4998915509938,5.96952392387519,706
69,17208,TICE,"Esch/Alzette, Rue M. Müller-Tesch",ESCMMTU,busStation,49.5020386608796,5.96734668577918,738
72,17222,TICE,"Esch/Alzette, Porte des Sciences",ESCPSCA,busStation,49.5038647950433,5.94717457167683,81
1,29007,TICE,"Rumelange, Intermoselle",RUMINTU,busStation,49.4642071319203,6.01433906786255,232
4,17104,TICE,"Esch/Alzette, Neiduerf",ESCNEIA,busStation,49.4960494070784,5.98981725980614,841
7,17016,TICE,"Esch/Alzette, Burgronn",ESCBUGA,busStation,49.4925522792962,5.99337432001703,736
8,29010,TICE,"Rumelange, Maartplaz",RUMMOAA,busStation,49.4607691157531,6.03035207289612,820
9,19002,TICE,"Kayl, Arbed'shaff",KAYARBA,busStation,49.476214706917,6.00656701287299,897
10,29008,TICE,"Rumelange, Laangegronn",RUMLAAA,busStation,49.4619786558659,6.02141745429921,168
11,29004,TICE,"Rumelange, Centre Culturel",RUMCENU,busStation,49.4621891607044,6.02609768920706,471
12,29005,TICE,"Rumelange, Gare",RUMGARA,busStation,49.4602588579157,6.03325383378919,388
13,29013,TICE,"Rumelange, Schmelz",RUMSCHA,busStation,49.4616678955555,6.03452136548863,751
14,29002,TICE,"Rumelange, Atelier Kihn",RUMATEA,busStation,49.4648762304263,6.0368398354645,931
15,33006,TICE,"Tétange, Lorei",TETLORA,busStation,49.4688668435659,6.03808985519907,704
16,33001,TICE,"Tétange, Um Haff",TETHAFA,busStation,49.4720265847739,6.03886556924027,723
17,33004,TICE,"Tétange, Duerf",TETDUEA,busStation,49.4745057824758,6.04046939159907,1
19,33003,TICE,"Tétange, Kierfecht",TETKIFU,busStation,49.4795681983229,6.04317415658542,892
20,19015,TICE,"Kayl, Eecherwee",KAYEECU,busStation,49.4825346630441,6.04307822840038,712
21,33002,TICE,"Tétange, Um Haff",TETHAFR,busStation,49.4718499062079,6.03864153284176,644
24,14057,TICE,"Dudelange, Scherr",DUDSHEA,busStation,49.4882173564152,6.06306434219804,501
26,14013,TICE,"Dudelange, Butschebuerg",DUDBUTA,busStation,49.4912975283572,6.06815573535077,604
27,14002,TICE,"Dudelange, Rue Angeldall",DUDANGA,busStation,49.4889713496354,6.06973106134217,840
28,14023,TICE,"Dudelange, Route de Kayl",DUDKAYA,busStation,49.4867919680368,6.07248511080858,124
36,14024,TICE,"Dudelange, Route de Kayl",DUDKAYR,busStation,49.4862475875531,6.07301474544746,634
37,14003,TICE,"Dudelange, Rue Angeldall",DUDANGR,busStation,49.4888964447966,6.06997031282657,294
38,14014,TICE,"Dudelange, Butschebuerg",DUDBUTR,busStation,49.4913821118443,6.06794351272942,53
39,14058,TICE,"Dudelange, Scherr",DUDSHER,busStation,49.4879743368735,6.06270601875407,89
41,33009,TICE,"Tétange, Rue Neuve",TETNEUU,busStation,49.4790556335812,6.04283223720832,970
42,19012,TICE,"Kayl, Brill",KAYBRI3,busStation,49.4854400509071,6.04446357553252,592
44,19006,TICE,"Kayl, Cité Berens",KAYBERU,busStation,49.4812886773789,6.04290477236864,873
45,33005,TICE,"Tétange, Duerf",TETDUER,busStation,49.4744013226855,6.04025478932882,806
46,33007,TICE,"Tétange, Lorei",TETLORR,busStation,49.468765206061,6.037985550029,211
47,29003,TICE,"Rumelange, Atelier Kihn",RUMATER,busStation,49.4655391941252,6.03673079888768,271
48,29014,TICE,"Rumelange, Schmelz",RUMSCHR,busStation,49.4621690241812,6.0347671553419,660
49,29006,TICE,"Rumelange, Gare",RUMGARR,busStation,49.4599866800126,6.03281480294945,93
50,29011,TICE,"Rumelange, Maartplaz",RUMMOAR,busStation,49.4608668641371,6.03030475299123,833
51,29001,TICE,"Rumelange, Aale Kierfecht",RUMAALU,busStation,49.4623488237674,6.02461109676569,136
52,29009,TICE,"Rumelange, Laangegronn",RUMLAAR,busStation,49.4620755870638,6.02168763224072,787
53,29012,TICE,"Rumelange, Rembour",RUMREMU,busStation,49.4632437011957,6.01639913433499,569
54,19003,TICE,"Kayl, Arbed'shaff",KAYARBR,busStation,49.4763670537692,6.00654391234806,54
55,17107,TICE,"Esch/Alzette, Nossbierg",ESCNOSU,busStation,49.4918030438015,5.99535384301084,751
56,17177,TICE,"Esch/Alzette, Burgronn",ESCBUGR,busStation,49.4926783922979,5.99338039997835,72
57,17105,TICE,"Esch/Alzette, Neiduerf",ESCNEIR,busStation,49.4958740639759,5.99033908675242,988
1,25010,TICE,"Oberkorn, Aquasud",OBEAQU,busStation,49.513254146044,5.89068381380364,817
3,21002,TICE,"Lasauvage, Kierch",LASKIIU,busStation,49.5219259095756,5.83626257491207,680
4,25007,TICE,"Oberkorn, Chiers",OBECHIA,busStation,49.5161851630627,5.89194875802431,771
5,13042,TICE,"Differdange, Opkorn",DIFOPKR,busStation,49.5214386316191,5.89158782926433,714
7,13039,TICE,"Differdange, Place de France",DIFFRAR,busStation,49.5211667864503,5.88282946326983,629
9,13019,TICE,"Differdange, Place de France",DIFFRAA,busStation,49.5215020774283,5.88291868823151,138
10,13025,TICE,"Differdange, Rue de Hussigny",DIFHUSA,busStation,49.5175986024956,5.87996105767941,725
11,13005,TICE,"Differdange, Béckleck",DIFBECA,busStation,49.5124227780291,5.87187580190009,915
12,13012,TICE,"Differdange, Douane",DIFDOUA,busStation,49.5111964550557,5.87177445866924,280
13,13022,TICE,"Differdange, Grillplaz",DIFGRIA,busStation,49.5143524243394,5.86904429430505,721
14,13030,TICE,"Differdange, Roudenhaff",DIFROUU,busStation,49.5298751689819,5.8459914791282,820
15,21001,TICE,"Lasauvage, Kajibi",LASKAJU,busStation,49.5262138324922,5.83843199628124,515
16,21003,TICE,"Lasauvage, Schoul",LASSHOU,busStation,49.5237159146206,5.83526243848854,496
17,24014,TICE,"Niederkorn, Franzousekräiz",NIEFRAA,busStation,49.5281286723353,5.86082428122888,465
18,24016,TICE,"Niederkorn, Hondsterrain",NIEHONU,busStation,49.5304713230491,5.87489750613499,732
20,24020,TICE,"Niederkorn, CHEM",NIECHE2R,busStation,49.5337130361358,5.88901168890298,761
21,13026,TICE,"Differdange, Rue de Hussigny",DIFHUSR,busStation,49.5176685474473,5.88021916248274,939
22,24018,TICE,"Niederkorn, CHEM",NIECHE1R,busStation,49.5335331798333,5.88634138361558,843
23,24021,TICE,"Niederkorn, Spillplaz",NIESPIU,busStation,49.5303254101162,5.87449214289098,800
24,13020,TICE,"Differdange, Gemeng",DIFGEMR,busStation,49.5209718407249,5.8869463528645,130
25,24015,TICE,"Niederkorn, Franzousekräiz",NIEFRAR,busStation,49.5282233444581,5.86066617204346,3
26,13041,TICE,"Differdange, Grillplaz",DIFGRIR,busStation,49.5136597379301,5.86904710040882,41
27,25008,TICE,"Oberkorn, Chiers",OBECHIR,busStation,49.5165784970626,5.8918547148425,815
29,13013,TICE,"Differdange, Douane",DIFDOUR,busStation,49.5107268091951,5.87170771883282,579
30,13006,TICE,"Differdange, Béckleck",DIFBECR,busStation,49.5125997705509,5.87209940076268,619
31,13027,TICE,"Differdange, Rue de la Montagne",DIFMONU,busStation,49.5205100224955,5.88282979338477,562
33,25009,TICE,"Oberkorn, Centre Sportif",OBECSPU,busStation,49.5146197745545,5.89195132393108,905
36,13040,TICE,"Differdange, Maartplaz",DIFMAAU,busStation,49.5226616552346,5.88788930965706,40
38,24023,TICE,"Niederkorn, Rue de Longwy",NIELONU,busStation,49.5347521538196,5.88951244161747,557
39,24024,TICE,"Niederkorn, Gielen Botter",NIEGBOA,busStation,49.533278243374,5.87123489675068,508
40,13500,TICE,Fond de Gras,FOGRASU,busStation,49.5335051712953,5.86367282397013,411
41,24025,TICE,"Niederkorn, Gielen Botter",NIEGBOR,busStation,49.5332247287192,5.87125213935413,916
1,17065,TICE,"Esch/Alzette, Place de la Paix",ESCPAXA,busStation,49.5048686114874,5.98473058341615,8
2,17039,TICE,"Esch/Alzette, Bibliothèque mun.",ESCBIBA,busStation,49.4989402507804,5.98509517957624,424
3,17096,TICE,"Esch/Alzette, Lallenger Schoul",ESCLASA,busStation,49.5104647097847,5.99094921450273,396
5,17110,TICE,"Esch/Alzette, Villa Mousset",ESCMOUA,busStation,49.505285825412,5.98761992323341,498
7,17119,TICE,"Esch/Alzette, Bd Pierre Dupong",ESCPIER,busStation,49.5104839924228,5.99480287174008,782
9,17174,TICE,"Esch/Alzette, Centre hospitalier E. Mayrisch",ESCCHEA,busStation,49.5019434930336,5.98261733003248,71
11,17093,TICE,"Esch/Alzette, Lallenger Kierch",ESCLAKA,busStation,49.5069522475957,5.98942407208392,780
12,17212,TICE,"Esch/Alzette, Nonnewisen",ESCNONR,busStation,49.5066144160916,5.97888973350038,361
13,17120,TICE,"Esch/Alzette, Bd Aloyse Meyer",ESCBAMA,busStation,49.5077132004905,5.99204379440852,212
14,17118,TICE,"Esch/Alzette, Bd Pierre Dupong",ESCPIEA,busStation,49.5105274857757,5.99439952219444,823
15,17033,TICE,"Esch/Alzette, Bd Hubert Clement",ESCCLEA,busStation,49.5103187916716,5.98569404966156,290
16,17228,TICE,"Esch/Alzette, Rue Henri Koch",ESCHKOR,busStation,49.5091377378515,5.96462776157401,264
18,17112,TICE,"Esch/Alzette, Av. de la Paix",ESCPAIA,busStation,49.508429896922,5.98364109251619,817
19,17031,TICE,"Esch/Alzette, Cinquantenaire",ESCCINA,busStation,49.5071878136273,5.98362081830629,513
20,17140,TICE,"Esch/Alzette, Schluechthaus",ESCSLUA,busStation,49.509990032479,5.97586309070738,282
21,17029,TICE,"Esch/Alzette, Cité Verte",ESCCI3A,busStation,49.5098424149055,5.96885341985567,985
22,17227,TICE,"Esch/Alzette, Rue Henri Koch",ESCHKOA,busStation,49.5088529048731,5.96337430801178,737
25,17113,TICE,"Esch/Alzette, Av. de la Paix",ESCPAIR,busStation,49.5085031955001,5.98369184604722,571
29,17030,TICE,"Esch/Alzette, Cité Verte",ESCCI4R,busStation,49.5097924394416,5.96866307980226,686
30,17237,TICE,"Esch/Alzette, Blvd Aloyse Meyer",ESCBMER,busStation,49.5074620732802,5.99103683724166,356
31,17141,TICE,"Esch/Alzette, Schluechthaus",ESCSLUR,busStation,49.509954503784,5.97622451242148,490
32,17032,TICE,"Esch/Alzette, Cinquantenaire",ESCCINR,busStation,49.5074145319827,5.98368976108391,720
33,17034,TICE,"Esch/Alzette, Bd Hubert Clement",ESCCLER,busStation,49.5102925741836,5.98606871016336,808
34,17097,TICE,"Esch/Alzette, Lallenger Schoul",ESCLASR,busStation,49.5103558535741,5.98987820270242,893
35,17111,TICE,"Esch/Alzette, Villa Mousset",ESCMOUR,busStation,49.5053418718805,5.98735399035201,435
36,17066,TICE,"Esch/Alzette, Place de la Paix",ESCPAXR,busStation,49.5043087829456,5.98361838077288,128
37,17175,TICE,"Esch/Alzette, Centre hospitalier E. Mayrisch",ESCCHER,busStation,49.5019363109002,5.98268684328657,852
38,17040,TICE,"Esch/Alzette, Bibliothèque mun.",ESCBIBR,busStation,49.49904372227,5.98492305601971,599
39,17088,TICE,"Esch/Alzette, Rue de l'Eglise",ESCEGLR,busStation,49.4974063081114,5.98250978323813,454
41,51110,TICE,L.T.L. Quai 10,LTL10,busStation,49.5110107409485,5.98428362895237,330
1,14094,TICE,"Dudelange, Route de Burange",DUDBURR,busStation,49.4865224198202,6.08495755321966,105
2,14138,TICE,"Dudelange, Schoul Ribeschpont",DUDSRIU,busStation,49.4932520512409,6.08175382467885,586
3,14021,TICE,"Dudelange, Centre Culturel / CNA",DUDCNAR,busStation,49.4740023133064,6.08401693105403,451
4,14037,TICE,"Dudelange, Greisendall",DUDGREU,busStation,49.4631895026789,6.08192617731605,272
5,14061,TICE,"Dudelange, Schlakemillen",DUDSLAR,busStation,49.4654041794998,6.08162889180011,317
6,14063,TICE,"Dudelange, Schmelz",DUDSMER,busStation,49.4688168857371,6.08210242791598,762
7,14054,TICE,"Dudelange, Rue de la Rivière",DUDRIVR,busStation,49.4763622350791,6.08448420425412,107
8,14051,TICE,"Dudelange, Nudelsfabrik",DUDNUDU,busStation,49.4855368297479,6.08190899932834,728
9,14112,TICE,"Dudelange, Rue Grand-Duc Adolphe",DUDGDAR,busStation,49.4708381341217,6.08412208716287,756
10,14038,TICE,"Dudelange, Spidol",DUDSPIU,busStation,49.4706686834709,6.08774912318139,967
11,14016,TICE,"Dudelange, Casino",DUDCASR,busStation,49.4721730949537,6.08354577373097,643
15,14048,TICE,"Dudelange, Route de Luxembourg",DUDLUXA,busStation,49.4891734783022,6.08270081829662,942
16,14035,TICE,"Dudelange, Rue Ribeschpont",DUDRIBA,busStation,49.4930463067734,6.0846526785752,790
17,14066,TICE,"Dudelange, An der Soibelkaul",DUDSOIA,busStation,49.4951996097158,6.08513240500505,89
18,14047,TICE,"Dudelange, Rue des Lamineurs",DUDLAMA,busStation,49.4960396174994,6.08169844153476,468
19,14104,TICE,"Dudelange, Rue des Bobineurs",DUDBOBU,busStation,49.4953987181591,6.07556252288809,757
20,14049,TICE,"Dudelange, Rue des Mouleurs",DUDMOUU,busStation,49.4951731767623,6.07731630383407,853
21,14137,TICE,"Dudelange, Rue des Modeleurs",DUDMODU,busStation,49.4948596187449,6.08128523942878,884
22,14056,TICE,"Dudelange, Rue Ribeschpont",DUDRIBR,busStation,49.4929339865027,6.0844798057266,141
23,14009,TICE,"Dudelange, Rue Jean Simon",DUDJSIR,busStation,49.4896997884243,6.08323574977189,687
24,14140,TICE,"Dudelange, Rue Marcel Schmit",DUDMASU,busStation,49.4888592115929,6.08557825291524,242
25,14030,TICE,"Dudelange, Gare Quai 4",DUDGAR4,busStation,49.4827329450131,6.08345663522622,72
27,14034,TICE,"Dudelange, Gemeng Quai 2",DUDGEM2,busStation,49.4782971035656,6.0845073175873,187
28,14131,TICE,"Dudelange, Fohrmann",DUDFORU,busStation,49.4772566092937,6.08356122001441,450
29,14053,TICE,"Dudelange, Rue de la Rivière",DUDRIVA,busStation,49.4765308294769,6.08439134640606,407
30,14020,TICE,"Dudelange, Centre Culturel / CNA",DUDCNAA,busStation,49.4742337899329,6.08392034003072,197
31,14015,TICE,"Dudelange, Casino",DUDCASA,busStation,49.4722532481437,6.08351339948269,689
32,14111,TICE,"Dudelange, Rue Grand-Duc Adolphe",DUDGDAA,busStation,49.470899277707,6.08404942828278,151
33,14062,TICE,"Dudelange, Schmelz",DUDSMEA,busStation,49.4681479521631,6.08197653739081,575
34,14060,TICE,"Dudelange, Schlakemillen",DUDSLAA,busStation,49.4652417856359,6.08161093818723,739
1,14113,TICE,"Dudelange, Rue Jacques Thiel",DUDJTHA,busStation,49.4914990587847,6.09573827507989,842
2,14059,TICE,"Dudelange, Skatepark P&R",DUDSKAU,busStation,49.4705543365628,6.07965225605757,767
3,14080,TICE,"Dudelange, Boulodrome P&R",DUDBULR,busStation,49.4717356319442,6.0779805259323,741
4,14018,TICE,"Dudelange, Maison de retraite",DUDMREA,busStation,49.4897610734275,6.09495730539529,843
5,14086,TICE,"Dudelange, L.N.B. Annexe Alliance",DUDLBAR,busStation,49.4723979664635,6.0735784814787,236
6,14083,TICE,"Dudelange, Gare-Usines",DUDGAUR,busStation,49.4729933537274,6.07826459825853,844
7,14107,TICE,"Dudelange, Rue des Minières",DUDMINR,busStation,49.472923010051,6.07583895129336,605
9,14092,TICE,"Dudelange, Porte d'Italie",DUDITAR,busStation,49.4752056808169,6.08001057280231,321
10,14122,TICE,"Dudelange, Rue Tattenberg",DUDTATR,busStation,49.4785944284514,6.07989176536331,948
11,14101,TICE,"Dudelange, Rue de la Fontaine",DUDFONR,busStation,49.4798992941881,6.08097396785611,504
12,14110,TICE,"Dudelange, Rue Gaffelt",DUDGAFR,busStation,49.4818872192024,6.08024812809193,831
16,14032,TICE,"Dudelange, Gare-Usines",DUDGAUA,busStation,49.4731302691478,6.07869823730809,392
20,14019,TICE,"Dudelange, Jugendhaus",DUDJUGU,busStation,49.4828011609442,6.08651809959082,483
21,14082,TICE,"Dudelange, Centre Sportif",DUDCENA,busStation,49.4859215146315,6.08931564098341,647
22,14076,TICE,"Dudelange, Rue du Parc",DUDPARA,busStation,49.4870425503192,6.09096154325912,857
23,14007,TICE,"Dudelange, Biereng",DUDBIRU,busStation,49.4927833606008,6.08921227827578,836
24,14108,TICE,"Dudelange, Rue Fany Schumacher",DUDFSCA,busStation,49.4878757168545,6.09225170979517,983
25,14027,TICE,"Dudelange, Rue Gaffelt",DUDGAFA,busStation,49.4815589486463,6.08007434702588,664
26,14052,TICE,"Dudelange, Rue Pasteur",DUDPASA,busStation,49.4905335128742,6.09347523160781,22
27,14011,TICE,"Dudelange, Am Boujel",DUDBUJA,busStation,49.4903766280222,6.09797302577228,427
28,14010,TICE,"Dudelange, Rue Curie",DUDCURA,busStation,49.491742834343,6.09899708110702,985
29,14109,TICE,"Dudelange, Rue Fany Schumacher",DUDFSCR,busStation,49.4877947928511,6.09153838462991,921
30,14004,TICE,"Dudelange, Rue de Hellange",DUDHELA,busStation,49.4931055326774,6.09379239972781,543
31,14022,TICE,"Dudelange, Dennewald",DUDDENU,busStation,49.4920351774667,6.08808272634541,721
32,14025,TICE,"Dudelange, Rue Alexandre Fleming",DUDFLEU,busStation,49.4905200231996,6.09007857183881,433
33,14077,TICE,"Dudelange, Rue du Parc",DUDPARR,busStation,49.4865404890538,6.09067369329293,431
34,14067,TICE,"Dudelange, Centre Sportif",DUDCENR,busStation,49.4856052723966,6.08854726706521,816
35,14028,TICE,"Dudelange, Gare Quai 5",DUDGAR5,busStation,49.4825915219976,6.08284365567145,904
37,14068,TICE,"Dudelange, Rue Tattenberg",DUDTATA,busStation,49.4780650440974,6.07959189302637,465
38,14125,TICE,"Dudelange, Rue de la Vallée",DUDVALU,busStation,49.482997025465,6.08037540338039,236
39,14100,TICE,"Dudelange, Rue de la Fontaine",DUDFONA,busStation,49.4797628054277,6.08091304869105,129
40,14039,TICE,"Dudelange, Porte d'Italie",DUDITAA,busStation,49.4748909212043,6.08001549465749,158
41,14012,TICE,"Dudelange, Boulodrome P&R",DUDBULA,busStation,49.4716751893692,6.07808076304649,3
42,14106,TICE,"Dudelange, Rue des Minières",DUDMINA,busStation,49.4729645229876,6.07605737218216,500
43,14085,TICE,"Dudelange, L.N.B. Annexe Alliance",DUDLBAA,busStation,49.4720327993412,6.07372450547764,732
3,14088,TICE,"Dudelange, Lenkeschléi",DUDLENR,busStation,49.4811615791186,6.10181825181529,850
4,14046,TICE,"Dudelange, Rue Antoine Zinnen",DUDAZIA,busStation,49.4784513467925,6.0877705113404,459
5,14006,TICE,"Dudelange, Rue Belair",DUDBELA,busStation,49.4784733888425,6.09329216977097,461
6,14118,TICE,"Dudelange, Mayrisch Saint-Hubert",DUDMSHR,busStation,49.4796962264516,6.10042737563913,847
7,14045,TICE,"Dudelange, Kräizbierg",DUDKRBA,busStation,49.4790632198451,6.09958109738614,175
8,14070,TICE,"Dudelange, Waldschoul",DUDWALU,busStation,49.4835877834634,6.10242060789276,199
9,14133,TICE,"Dudelange, Rue Nic Biever",DUDNICU,busStation,49.4843964187372,6.09664208463644,288
10,14134,TICE,"Dudelange, Rue Léon Weirich",DUDWEIU,busStation,49.4843453953183,6.0935380651487,733
11,14090,TICE,"Dudelange, Lycée Nic Biever",DUDLNBR,busStation,49.4831078854053,6.09119485166864,725
12,14081,TICE,"Dudelange, Breiningerbierg",DUDBRER,busStation,49.481553314307,6.09019616236135,297
3,17057,TICE,"Esch/Alzette, Gare Quai A3",ESCGA3,busStation,49.4943614060678,5.98580487247103,831
5,17151,TICE,"Esch/Alzette, Rue Victor Hugo",ESCRVHA,busStation,49.4969672566099,5.97775755738318,563
7,17167,TICE,"Esch/Alzette, Terres Rouges",ESCTERA,busStation,49.4909652642587,5.97461939803327,940
8,17036,TICE,"Esch/Alzette, Conserv. de musique",ESCCONA,busStation,49.4893895107968,5.97560048284451,427
9,17002,TICE,"Esch/Alzette, Rue d'Audun",ESCAUDA,busStation,49.4892765562314,5.97781715730941,500
10,17129,TICE,"Esch/Alzette, Rue Renaudin",ESCRENU,busStation,49.4881982520889,5.97717926871332,608
11,17007,TICE,"Esch/Alzette, Barbourg",ESCBARU,busStation,49.4863743287689,5.97280346127151,206
12,17102,TICE,"Esch/Alzette, Rue des Mines",ESCMINU,busStation,49.4855030561551,5.97595058528988,597
13,17077,TICE,"Esch/Alzette, Hiehl",ESCHIEA,busStation,49.4845762431038,5.97766484257882,412
14,17089,TICE,"Esch/Alzette, Kazebierg",ESCKAZU,busStation,49.4800954991892,5.97799610165383,917
15,17049,TICE,"Esch/Alzette, Place Pierre Ponath",ESCPONU,busStation,49.4773954985857,5.97933601611018,609
16,17078,TICE,"Esch/Alzette, Hiehl",ESCHIER,busStation,49.4851482591129,5.97786436156872,247
17,17155,TICE,"Esch/Alzette, Waeschbour",ESCWAEU,busStation,49.4867726497352,5.97805429143228,213
18,17003,TICE,"Esch/Alzette, Rue d'Audun",ESCAUDR,busStation,49.4892923253084,5.97738805438661,430
19,17037,TICE,"Esch/Alzette, Conserv. de musique",ESCCONR,busStation,49.4896712096219,5.97570740940833,397
20,17168,TICE,"Esch/Alzette, Terres Rouges",ESCTERR,busStation,49.491609101908,5.97446919029894,308
21,17143,TICE,"Esch/Alzette, Place Stalingrad",ESCSTAU,busStation,49.4954162814622,5.9724663057404,661
22,17092,TICE,"Esch/Alzette, Rue Victor Hugo",ESCRVHR,busStation,49.496609554308,5.97577675546012,825
