"POSTE_ID","date","C","V","T"
1117,2021-10-13,985,14036,15021
1117,2021-10-14,1066,14462,15528
1117,2021-10-15,958,14295,15253
1117,2021-10-16,606,12790,13396
1117,2021-10-17,192,10620,10812
1117,2021-10-18,1020,13419,14439
1117,2021-10-19,898,14043,14941
1117,2021-10-20,914,13957,14871
1117,2021-10-21,926,13622,14548
1117,2021-10-22,1009,14828,15837
1117,2021-10-23,486,12409,12895
1117,2021-10-24,209,11290,11499
1117,2021-10-25,949,13638,14587
1117,2021-10-26,1061,14355,15416
1117,2021-10-27,942,14203,15145
1117,2021-10-28,1099,15027,16126
1117,2021-10-29,967,15514,16481
1117,2021-10-30,438,11557,11995
1117,2021-11-01,169,8526,8695
1117,2021-11-02,929,13485,14414
1117,2021-11-03,863,13514,14377
1117,2021-11-04,998,13740,14738
1117,2021-11-05,919,14233,15152
1117,2021-11-06,541,11359,11900
1117,2021-11-07,172,8504,8676
1117,2021-11-08,1002,13470,14472
1117,2021-11-09,1072,14268,15340
1117,2021-11-10,1063,13940,15003
1117,2021-11-11,1041,14058,15099
1117,2021-11-12,928,14771,15699
1117,2021-11-13,449,11170,11619
1117,2021-11-14,169,9028,9197
1117,2021-11-15,932,13199,14131
1117,2021-11-16,959,13721,14680
1117,2021-11-17,967,13864,14831
1117,2021-11-18,1008,14228,15236
1117,2021-11-19,981,14491,15472
1117,2021-11-20,476,11554,12030
1117,2021-11-21,157,8495,8652
1117,2021-11-22,947,13322,14269
1117,2021-11-23,1094,14009,15103
1117,2021-11-24,994,14000,14994
1117,2021-11-25,1036,14197,15233
1117,2021-11-26,940,14839,15779
1117,2021-11-27,485,11752,12237
1117,2021-11-28,152,8518,8670
1117,2021-11-29,894,13470,14364
1117,2021-11-30,979,14103,15082
1117,2021-12-01,910,14067,14977
1117,2021-12-02,947,14436,15383
1117,2021-12-03,946,14778,15724
1117,2021-12-04,426,11307,11733
1117,2021-12-05,151,8928,9079
1117,2021-12-06,923,13536,14459
1117,2021-12-07,1041,14031,15072
1117,2021-12-08,967,14060,15027
1117,2021-12-09,986,14406,15392
1117,2021-12-10,899,14372,15271
1117,2021-12-11,512,12138,12650
1117,2021-12-12,189,9144,9333
1117,2021-12-13,891,13627,14518
1117,2021-12-14,941,14359,15300
1117,2021-12-15,892,14389,15281
1117,2021-12-16,949,14799,15748
1117,2021-12-17,927,14960,15887
1117,2021-12-18,485,10999,11484
1117,2021-12-19,175,8565,8740
1117,2021-12-20,748,12331,13079
1117,2021-12-21,815,12603,13418
1117,2021-12-22,714,12945,13659
1117,2021-12-23,675,13478,14153
1117,2021-12-24,439,10551,10990
1117,2021-12-25,118,5254,5372
1117,2021-12-26,132,6513,6645
1117,2021-12-27,523,9731,10254
1117,2021-12-28,554,10552,11106
1117,2021-12-29,539,10898,11437
1117,2021-12-30,561,11811,12372
1117,2021-12-31,427,10680,11107
1119,2021-01-01,51,1044,1095
1119,2021-01-02,83,1759,1842
1119,2021-01-03,52,1388,1440
1119,2021-01-04,154,2218,2372
1119,2021-01-05,140,2365,2505
1119,2021-01-06,135,2386,2521
1119,2021-01-07,134,2254,2388
1119,2021-01-08,156,2401,2557
1119,2021-01-09,101,1975,2076
1119,2021-01-10,46,1649,1695
1119,2021-01-11,176,2857,3033
1119,2021-01-12,198,2827,3025
1119,2021-01-13,235,3005,3240
1119,2021-01-14,246,2879,3125
1119,2021-01-15,222,3174,3396
1119,2021-01-16,96,2332,2428
1119,2021-01-17,51,1527,1578
1119,2021-01-18,212,2929,3141
1119,2021-01-19,216,2966,3182
1119,2021-01-20,216,3039,3255
1119,2021-01-21,210,3022,3232
1119,2021-01-22,230,3241,3471
1119,2021-01-23,93,2469,2562
1119,2021-01-24,50,1780,1830
1119,2021-01-25,269,2888,3157
1119,2021-01-26,251,3147,3398
1119,2021-01-27,230,3008,3238
1119,2021-01-28,223,3106,3329
1119,2021-01-29,213,3200,3413
1119,2021-01-30,92,2425,2517
1119,2021-01-31,49,1993,2042
1119,2021-02-02,229,3109,3338
1119,2021-02-03,192,2922,3114
1119,2021-02-04,247,3096,3343
1119,2021-02-05,231,3183,3414
1119,2021-02-06,101,2521,2622
1119,2021-02-07,51,1908,1959
1119,2021-02-08,200,2598,2798
1119,2021-02-09,212,2822,3034
1119,2021-02-10,170,2832,3002
1119,2021-02-11,213,2913,3126
1119,2021-02-12,191,3039,3230
1119,2021-02-13,96,2703,2799
1119,2021-02-14,48,2152,2200
1119,2021-02-15,47,1391,1438
1119,2021-02-16,49,1565,1614
1119,2021-02-17,76,1664,1740
1119,2021-02-18,155,2471,2626
1119,2021-02-19,198,2816,3014
1119,2021-02-20,115,2832,2947
1119,2021-02-21,53,2999,3052
1119,2021-02-22,201,2894,3095
1119,2021-02-23,262,3143,3405
1119,2021-02-24,250,3345,3595
1119,2021-02-25,271,3468,3739
1119,2021-02-27,105,2777,2882
1119,2021-03-01,229,3038,3267
1119,2021-03-02,245,3207,3452
1119,2021-03-03,263,3057,3320
1119,2021-03-04,262,3023,3285
1119,2021-03-05,261,3201,3462
1119,2021-03-06,91,2704,2795
1119,2021-03-07,50,2454,2504
1119,2021-03-08,260,2866,3126
1119,2021-03-09,269,3075,3344
1119,2021-03-10,304,3056,3360
1119,2021-03-11,245,3070,3315
1119,2021-03-12,254,3270,3524
1119,2021-03-13,115,2549,2664
1119,2021-03-14,51,2016,2067
1119,2021-03-15,234,2890,3124
1119,2021-03-16,242,3037,3279
1119,2021-03-17,268,2976,3244
1119,2021-03-18,280,3122,3402
1119,2021-03-19,258,3242,3500
1119,2021-03-20,104,2732,2836
1119,2021-03-21,59,2104,2163
1119,2021-03-22,254,2894,3148
1119,2021-03-23,271,3167,3438
1119,2021-03-24,241,3155,3396
1119,2021-03-25,254,3228,3482
1119,2021-03-26,246,3287,3533
1119,2021-03-27,153,2641,2794
1119,2021-03-29,258,3173,3431
1119,2021-03-30,260,3517,3777
1119,2021-03-31,260,3507,3767
1119,2021-04-01,273,3538,3811
1119,2021-04-02,217,3628,3845
1119,2021-04-03,96,2753,2849
1119,2021-04-04,57,2271,2328
1119,2021-04-05,58,1544,1602
1119,2021-04-06,72,1613,1685
1119,2021-04-07,49,1317,1366
1119,2021-04-08,31,1441,1472
1119,2021-04-09,59,1627,1686
1119,2021-04-10,10,1222,1232
1119,2021-04-11,4,665,669
1119,2021-04-12,46,1625,1671
1119,2021-04-13,190,2581,2771
1119,2021-04-14,206,2756,2962
1119,2021-04-15,192,2842,3034
1119,2021-04-16,232,2940,3172
1119,2021-04-17,112,2811,2923
1119,2021-04-18,48,2164,2212
1119,2021-04-19,209,3074,3283
1119,2021-04-20,233,3275,3508
1119,2021-04-21,220,3097,3317
1119,2021-04-22,209,3252,3461
1119,2021-04-23,230,3448,3678
1119,2021-04-24,114,3206,3320
1119,2021-04-25,56,3332,3388
1119,2021-04-26,253,3084,3337
1119,2021-04-27,277,3386,3663
1119,2021-04-28,260,3392,3652
1119,2021-04-29,254,3444,3698
1119,2021-04-30,262,3524,3786
1119,2021-05-01,61,2542,2603
1119,2021-05-02,59,2818,2877
1119,2021-05-03,301,3165,3466
1119,2021-05-04,264,3311,3575
1119,2021-05-05,287,3148,3435
1119,2021-05-06,261,3280,3541
1119,2021-05-07,276,3495,3771
1119,2021-05-08,157,3117,3274
1119,2021-05-09,88,3438,3526
1119,2021-05-10,232,3159,3391
1119,2021-05-11,258,3318,3576
1119,2021-05-12,269,3674,3943
1119,2021-05-13,61,2755,2816
1119,2021-05-14,191,3638,3829
1119,2021-07-28,211,3032,3243
1119,2021-07-29,224,3374,3598
1119,2021-07-30,217,3246,3463
1119,2021-07-31,221,2990,3211
1119,2021-08-01,85,2580,2665
1119,2021-08-02,160,2912,3072
1119,2021-08-03,199,2956,3155
1119,2021-08-04,188,2890,3078
1119,2021-08-05,211,3070,3281
1119,2021-08-06,206,3044,3250
1119,2021-08-07,144,2754,2898
1119,2021-08-08,57,2441,2498
1119,2021-08-09,169,2759,2928
1119,2021-08-10,214,3004,3218
1119,2021-08-11,211,3138,3349
1119,2021-08-12,201,3298,3499
1119,2021-08-13,203,3264,3467
1119,2021-08-14,130,2942,3072
1119,2021-08-15,81,2928,3009
1119,2021-08-16,185,2697,2882
1119,2021-08-17,219,2780,2999
1119,2021-08-18,205,2715,2920
1119,2021-08-19,213,2948,3161
1119,2021-08-20,230,3057,3287
1119,2021-08-21,137,3152,3289
1119,2021-08-22,79,2607,2686
1119,2021-08-23,217,2779,2996
1119,2021-08-24,257,3188,3445
1119,2021-08-25,247,3153,3400
1119,2021-08-26,241,3001,3242
1119,2021-08-27,304,3210,3514
1119,2021-08-28,139,2448,2587
1119,2021-08-29,67,2148,2215
1119,2021-08-30,214,2816,3030
1119,2021-08-31,238,3071,3309
1119,2021-09-01,234,3125,3359
1119,2021-09-02,232,3285,3517
1119,2021-09-03,240,3398,3638
1119,2021-09-04,132,3105,3237
1119,2021-09-05,77,3773,3850
1119,2021-09-06,235,2958,3193
1119,2021-09-07,269,3256,3525
1119,2021-09-08,257,3359,3616
1119,2021-09-09,278,3187,3465
1119,2021-09-10,266,3168,3434
1119,2021-09-11,129,2754,2883
1119,2021-09-12,79,2819,2898
1119,2021-09-13,219,3201,3420
1119,2021-09-14,251,3220,3471
1119,2021-09-15,261,3255,3516
1119,2021-09-16,255,3615,3870
1119,2021-09-17,351,3751,4102
1119,2021-09-18,185,3337,3522
1119,2021-09-19,71,3023,3094
1119,2021-09-20,295,3190,3485
1119,2021-09-21,318,3509,3827
1119,2021-09-22,328,3436,3764
1119,2021-09-23,304,3529,3833
1119,2021-09-24,349,3623,3972
1119,2021-09-25,214,3407,3621
1119,2021-09-26,68,2389,2457
1119,2021-09-27,286,3191,3477
1119,2021-09-28,306,3410,3716
1119,2021-09-29,289,3244,3533
1119,2021-09-30,320,3442,3762
1119,2021-10-01,311,3564,3875
1119,2021-10-02,130,2908,3038
1119,2021-10-03,57,2176,2233
1119,2021-10-04,321,3214,3535
1119,2021-10-05,294,3439,3733
1119,2021-10-06,267,3378,3645
1119,2021-10-07,279,3534,3813
1119,2021-10-08,293,3586,3879
1119,2021-10-09,128,3187,3315
1119,2021-10-10,77,2889,2966
1119,2021-10-11,300,3157,3457
1119,2021-10-12,323,3259,3582
1119,2021-10-13,310,3362,3672
1119,2021-10-14,347,3528,3875
1119,2021-10-15,312,3492,3804
1119,2021-10-16,146,3025,3171
1119,2021-10-17,69,2573,2642
1119,2021-10-18,341,3194,3535
1119,2021-10-19,289,3388,3677
1119,2021-10-20,308,3294,3602
1119,2021-10-21,234,3286,3520
1119,2021-10-22,396,3569,3965
1119,2021-10-23,177,2928,3105
1119,2021-10-24,108,2635,2743
1119,2021-10-25,295,3125,3420
1119,2021-10-26,312,3442,3754
1119,2021-10-27,283,3362,3645
1119,2021-10-28,283,3546,3829
1119,2021-10-29,318,3829,4147
1119,2021-10-30,133,2751,2884
1119,2021-11-01,65,2082,2147
1119,2021-11-02,187,2831,3018
1119,2021-11-03,176,2756,2932
1119,2021-11-04,172,2739,2911
1119,2021-11-05,197,2813,3010
1119,2021-11-06,123,2482,2605
1119,2021-11-07,55,1772,1827
1119,2021-11-08,207,2832,3039
1119,2021-11-09,235,3148,3383
1119,2021-11-10,238,3027,3265
1119,2021-11-11,215,3107,3322
1119,2021-11-12,259,3323,3582
1119,2021-11-13,122,2601,2723
1119,2021-11-14,63,1931,1994
1119,2021-11-15,250,2945,3195
1119,2021-11-16,274,3137,3411
1119,2021-11-17,285,3163,3448
1119,2021-11-18,293,3232,3525
1119,2021-11-19,308,3230,3538
1119,2021-11-20,109,2707,2816
1119,2021-11-21,57,1924,1981
1119,2021-11-22,263,2895,3158
1119,2021-11-23,244,3081,3325
1119,2021-11-24,273,3021,3294
1119,2021-11-25,240,3309,3549
1119,2021-11-26,270,3196,3466
1119,2021-11-27,122,2498,2620
1119,2021-11-28,53,1797,1850
1119,2021-11-29,250,2967,3217
1119,2021-11-30,270,3187,3457
1119,2021-12-01,230,3164,3394
1119,2021-12-02,269,3287,3556
1119,2021-12-03,280,3271,3551
1119,2021-12-04,98,2514,2612
1119,2021-12-05,46,2000,2046
1119,2021-12-06,240,2951,3191
1119,2021-12-07,252,3191,3443
1119,2021-12-08,249,3124,3373
1119,2021-12-09,279,3205,3484
1119,2021-12-10,250,3336,3586
1119,2021-12-11,125,2822,2947
1119,2021-12-12,53,2083,2136
1119,2021-12-13,276,3185,3461
1119,2021-12-14,293,3666,3959
1119,2021-12-15,265,3614,3879
1119,2021-12-16,283,3921,4204
1119,2021-12-17,239,3659,3898
1119,2021-12-18,113,2477,2590
1119,2021-12-19,73,1943,2016
1119,2021-12-20,167,2778,2945
1119,2021-12-21,204,2969,3173
1119,2021-12-22,168,3003,3171
1119,2021-12-23,165,3013,3178
1119,2021-12-24,121,2417,2538
1119,2021-12-25,52,1409,1461
1119,2021-12-26,47,1508,1555
1119,2021-12-27,114,2102,2216
1119,2021-12-28,137,2282,2419
1119,2021-12-29,110,2438,2548
1119,2021-12-30,122,2551,2673
1119,2021-12-31,109,2291,2400
1200,2021-01-01,76,2502,2578
1200,2021-01-02,203,5039,5242
1200,2021-01-03,98,3981,4079
1200,2021-01-04,381,6818,7199
1200,2021-01-05,419,7332,7751
1200,2021-01-06,443,6996,7439
1200,2021-01-07,427,7225,7652
1200,2021-01-08,401,7046,7447
1200,2021-01-09,236,5663,5899
1200,2021-01-10,108,4733,4841
1200,2021-01-11,620,8961,9581
1200,2021-01-12,534,7347,7881
1200,2021-01-13,591,8768,9359
1200,2021-01-14,491,8071,8562
1200,2021-01-15,581,9276,9857
1200,2021-01-16,256,6079,6335
1200,2021-01-17,101,4075,4176
1200,2021-01-18,605,9014,9619
1200,2021-01-19,561,8323,8884
1200,2021-01-20,602,9215,9817
1200,2021-01-21,585,8334,8919
1200,2021-01-22,573,9334,9907
1200,2021-01-23,244,6178,6422
1200,2021-01-24,110,5123,5233
1200,2021-01-25,540,8335,8875
1200,2021-01-26,679,9444,10123
1200,2021-01-27,485,7279,7764
1200,2021-01-28,570,8737,9307
1200,2021-01-29,540,8843,9383
1200,2021-01-30,208,6108,6316
1200,2021-01-31,102,5314,5416
1200,2021-02-01,581,8757,9338
1200,2021-02-02,561,8619,9180
1200,2021-02-03,501,7810,8311
1200,2021-02-04,642,10005,10647
1200,2021-02-05,605,9583,10188
1200,2021-02-06,223,6450,6673
1200,2021-02-07,104,5055,5159
1200,2021-02-08,530,8194,8724
1200,2021-02-09,528,8752,9280
1200,2021-02-10,571,8877,9448
1200,2021-02-11,577,9015,9592
1200,2021-02-12,596,9467,10063
1200,2021-02-13,286,7161,7447
1200,2021-02-14,105,5921,6026
1200,2021-02-15,585,8087,8672
1200,2021-02-16,635,9104,9739
1200,2021-02-17,593,8930,9523
1200,2021-02-18,667,9030,9697
1200,2021-02-19,749,9701,10450
1200,2021-02-20,299,7617,7916
1200,2021-02-21,142,7455,7597
1200,2021-02-22,663,9313,9976
1200,2021-02-23,705,9925,10630
1200,2021-02-24,733,9949,10682
1200,2021-02-25,703,10143,10846
1200,2021-02-26,744,10009,10753
1200,2021-02-27,401,7936,8337
1200,2021-02-28,153,7367,7520
1200,2021-03-01,675,9754,10429
1200,2021-03-02,824,10066,10890
1200,2021-03-03,774,10595,11369
1200,2021-03-04,761,10324,11085
1200,2021-03-05,820,10847,11667
1200,2021-03-06,387,8052,8439
1200,2021-03-07,132,6767,6899
1200,2021-03-08,755,9778,10533
1200,2021-03-09,773,9987,10760
1200,2021-03-10,789,10127,10916
1200,2021-03-11,633,8771,9404
1200,2021-03-12,709,9614,10323
1200,2021-03-13,245,6489,6734
1200,2021-03-14,100,5541,5641
1200,2021-03-15,692,9273,9965
1200,2021-03-16,722,9259,9981
1200,2021-03-17,732,10000,10732
1200,2021-03-18,748,10032,10780
1200,2021-03-19,780,10394,11174
1200,2021-03-20,308,7978,8286
1200,2021-03-21,160,6059,6219
1200,2021-03-22,741,9414,10155
1200,2021-03-23,713,9902,10615
1200,2021-03-24,763,10128,10891
1200,2021-03-25,773,10293,11066
1200,2021-03-26,801,10643,11444
1200,2021-03-27,349,7212,7561
1200,2021-03-29,772,10033,10805
1200,2021-03-30,727,11206,11933
1200,2021-03-31,766,10826,11592
1200,2021-04-01,790,11154,11944
1200,2021-04-02,539,10735,11274
1200,2021-04-03,314,7999,8313
1200,2021-04-04,122,6162,6284
1200,2021-04-05,143,4712,4855
1200,2021-04-06,684,9403,10087
1200,2021-04-07,650,8838,9488
1200,2021-04-08,705,9927,10632
1200,2021-04-09,730,10383,11113
1200,2021-04-10,203,5822,6025
1200,2021-04-11,103,4201,4304
1200,2021-04-12,747,9690,10437
1200,2021-04-13,764,9943,10707
1200,2021-04-14,698,10015,10713
1200,2021-04-15,687,10107,10794
1200,2021-04-16,714,10402,11116
1200,2021-04-17,344,7932,8276
1200,2021-04-18,144,6274,6418
1200,2021-04-19,674,9810,10484
1200,2021-04-20,752,10601,11353
1200,2021-04-21,755,10263,11018
1200,2021-04-22,726,10588,11314
1200,2021-04-23,792,11391,12183
1200,2021-04-24,450,8938,9388
1200,2021-04-25,205,8635,8840
1200,2021-04-26,776,10052,10828
1200,2021-04-27,748,10569,11317
1200,2021-04-28,769,10302,11071
1200,2021-04-29,831,10899,11730
1200,2021-04-30,792,11678,12470
1200,2021-05-01,184,6991,7175
1200,2021-05-02,171,7829,8000
1200,2021-05-03,738,10228,10966
1200,2021-05-04,686,9377,10063
1200,2021-05-05,732,9972,10704
1200,2021-05-06,693,9401,10094
1200,2021-05-07,802,11191,11993
1200,2021-05-08,366,8632,8998
1200,2021-05-09,182,9114,9296
1200,2021-05-10,772,9920,10692
1200,2021-05-11,748,10294,11042
1200,2021-05-12,783,11413,12196
1200,2021-05-13,186,7374,7560
1200,2021-05-14,561,9761,10322
1200,2021-05-15,308,7531,7839
1200,2021-05-16,186,6676,6862
1200,2021-05-17,711,10564,11275
1200,2021-05-18,777,11090,11867
1200,2021-05-19,708,10630,11338
1200,2021-05-20,747,11423,12170
1200,2021-05-21,827,11650,12477
1200,2021-05-22,311,8145,8456
1200,2021-05-23,173,7247,7420
1200,2021-05-24,146,5742,5888
1200,2021-05-25,647,9587,10234
1200,2021-05-26,597,9315,9912
1200,2021-05-27,697,10643,11340
1200,2021-05-28,718,11349,12067
1200,2021-05-29,342,9433,9775
1200,2021-05-30,171,9442,9613
1200,2021-05-31,784,11039,11823
1200,2021-06-01,720,11702,12422
1200,2021-06-02,794,11333,12127
1200,2021-06-03,556,11576,12132
1200,2021-06-04,719,11244,11963
1200,2021-06-05,338,8778,9116
1200,2021-06-06,207,7798,8005
1200,2021-06-07,1144,16093,17237
1200,2021-06-08,1259,17967,19226
1200,2021-06-09,1290,18247,19537
1200,2021-06-10,1261,18109,19370
1200,2021-06-11,1140,17034,18174
1200,2021-06-12,361,9964,10325
1200,2021-06-13,187,9663,9850
1200,2021-06-14,855,10975,11830
1200,2021-06-15,896,11795,12691
1200,2021-06-16,816,11591,12407
1200,2021-06-17,825,11670,12495
1200,2021-06-18,782,11621,12403
1200,2021-06-19,334,9438,9772
1200,2021-06-20,182,8179,8361
1200,2021-06-21,761,10544,11305
1200,2021-06-22,787,11054,11841
1200,2021-06-23,345,7472,7817
1200,2021-06-24,746,9297,10043
1200,2021-06-25,759,11453,12212
1200,2021-06-26,398,9405,9803
1200,2021-06-27,240,8195,8435
1200,2021-06-28,722,10539,11261
1200,2021-06-29,734,10336,11070
1200,2021-06-30,757,10550,11307
1200,2021-07-01,806,11159,11965
1200,2021-07-02,903,12051,12954
1200,2021-07-03,358,9888,10246
1200,2021-07-04,156,7076,7232
1200,2021-07-05,768,10254,11022
1200,2021-07-06,650,10376,11026
1200,2021-07-07,845,11402,12247
1200,2021-07-08,828,10466,11294
1200,2021-07-09,880,12053,12933
1200,2021-07-10,381,9232,9613
1200,2021-07-11,191,8646,8837
1200,2021-07-12,827,10696,11523
1200,2021-07-13,541,8440,8981
1200,2021-07-14,566,7806,8372
1200,2021-07-15,680,11024,11704
1200,2021-07-16,749,11125,11874
1200,2021-07-17,317,8915,9232
1200,2021-07-18,195,8600,8795
1200,2021-07-19,724,10571,11295
1200,2021-07-20,748,10971,11719
1200,2021-07-21,793,11535,12328
1200,2021-07-22,821,11206,12027
1200,2021-07-23,792,11526,12318
1200,2021-07-24,304,7171,7475
1200,2021-07-25,162,7234,7396
1200,2021-07-26,723,10187,10910
1200,2021-07-27,725,9249,9974
1200,2021-07-28,806,10681,11487
1200,2021-07-29,695,10877,11572
1200,2021-07-30,621,11244,11865
1200,2021-07-31,340,9049,9389
1200,2021-09-01,838,11921,12759
1200,2021-09-02,844,12388,13232
1200,2021-09-03,894,13173,14067
1200,2021-09-04,400,10420,10820
1200,2021-09-05,215,10215,10430
1200,2021-09-06,795,11630,12425
1200,2021-09-07,836,12226,13062
1200,2021-09-08,826,12360,13186
1200,2021-09-09,920,11257,12177
1200,2021-09-10,789,11691,12480
1200,2021-09-11,342,8676,9018
1200,2021-09-12,223,9038,9261
1200,2021-09-13,819,11540,12359
1200,2021-09-14,759,11847,12606
1200,2021-09-15,838,11424,12262
1200,2021-09-16,833,12022,12855
1200,2021-09-17,806,12445,13251
1200,2021-09-18,399,10586,10985
1200,2021-09-19,190,9284,9474
1200,2021-09-20,796,11098,11894
1200,2021-09-21,846,11609,12455
1200,2021-09-22,817,11768,12585
1200,2021-09-23,851,12140,12991
1200,2021-09-24,841,12481,13322
1200,2021-09-25,359,10923,11282
1200,2021-09-26,182,7904,8086
1200,2021-09-27,821,10894,11715
1200,2021-09-28,860,11891,12751
1200,2021-09-29,816,11480,12296
1200,2021-09-30,1015,12344,13359
1200,2021-10-01,1059,12876,13935
1200,2021-10-02,376,9826,10202
1200,2021-10-03,118,6520,6638
1200,2021-10-04,974,11834,12808
1200,2021-10-05,1085,10840,11925
1200,2021-10-06,756,10769,11525
1200,2021-10-07,891,12034,12925
1200,2021-10-08,943,12787,13730
1200,2021-10-09,418,10834,11252
1200,2021-10-10,191,9055,9246
1200,2021-10-11,917,10945,11862
1200,2021-10-12,757,10227,10984
1200,2021-10-13,808,11604,12412
1200,2021-10-14,902,11954,12856
1200,2021-10-15,904,12090,12994
1200,2021-10-16,375,9958,10333
1200,2021-10-17,186,8260,8446
1200,2021-10-18,887,11165,12052
1200,2021-10-19,896,11157,12053
1200,2021-10-20,773,11206,11979
1200,2021-10-21,726,10167,10893
1200,2021-10-22,927,13115,14042
1200,2021-10-23,364,10060,10424
1200,2021-10-24,189,8742,8931
1200,2021-10-25,843,11121,11964
1200,2021-10-26,987,11607,12594
1200,2021-10-27,997,11470,12467
1200,2021-10-28,874,12147,13021
1200,2021-10-29,860,12522,13382
1200,2021-10-30,234,6834,7068
1200,2021-11-01,149,6309,6458
1200,2021-11-02,570,8799,9369
1200,2021-11-03,599,8524,9123
1200,2021-11-04,699,9635,10334
1200,2021-11-05,712,10495,11207
1200,2021-11-06,353,8098,8451
1200,2021-11-07,133,6236,6369
1200,2021-11-08,703,10015,10718
1200,2021-11-09,808,10715,11523
1200,2021-11-10,810,10731,11541
1200,2021-11-11,832,10842,11674
1200,2021-11-12,785,11043,11828
1200,2021-11-13,249,7276,7525
1200,2021-11-14,140,6114,6254
1200,2021-11-15,785,10030,10815
1200,2021-11-16,700,10093,10793
1200,2021-11-17,768,10208,10976
1200,2021-11-18,811,10201,11012
1200,2021-11-19,795,10599,11394
1200,2021-11-20,275,7899,8174
1200,2021-11-21,116,5243,5359
1200,2021-11-22,668,9418,10086
1200,2021-11-23,729,10351,11080
1200,2021-11-24,771,10095,10866
1200,2021-11-25,895,10484,11379
1200,2021-11-26,689,9727,10416
1200,2021-11-27,278,7235,7513
1200,2021-11-28,111,5579,5690
1200,2021-11-29,663,9625,10288
1200,2021-11-30,648,9064,9712
1200,2021-12-01,515,7611,8126
1200,2021-12-02,714,9867,10581
1200,2021-12-03,731,10468,11199
1200,2021-12-04,225,6891,7116
1200,2021-12-05,111,5305,5416
1200,2021-12-06,669,9176,9845
1200,2021-12-07,749,9851,10600
1200,2021-12-08,690,9811,10501
1200,2021-12-09,658,9368,10026
1200,2021-12-10,615,8575,9190
1200,2021-12-11,298,7791,8089
1200,2021-12-12,112,5736,5848
1200,2021-12-13,692,8850,9542
1200,2021-12-14,708,9868,10576
1200,2021-12-15,760,9592,10352
1200,2021-12-16,809,10651,11460
1200,2021-12-17,648,10652,11300
1200,2021-12-18,251,7480,7731
1200,2021-12-19,146,5931,6077
1200,2021-12-20,505,8626,9131
1200,2021-12-21,503,8889,9392
1200,2021-12-22,476,8989,9465
1200,2021-12-23,396,8722,9118
1200,2021-12-24,198,5770,5968
1200,2021-12-25,73,4267,4340
1200,2021-12-26,77,4392,4469
1200,2021-12-27,273,5969,6242
1200,2021-12-28,273,6173,6446
1200,2021-12-29,261,6014,6275
1200,2021-12-30,270,6772,7042
1200,2021-12-31,249,6103,6352
1201,2021-01-01,82,3377,3459
1201,2021-01-02,263,6530,6793
1201,2021-01-03,111,4993,5104
1201,2021-01-04,587,9252,9839
1201,2021-01-05,711,10210,10921
1201,2021-01-06,727,10117,10844
1201,2021-01-07,801,10297,11098
1201,2021-01-08,833,10559,11392
1201,2021-01-09,325,7601,7926
1201,2021-01-10,111,5861,5972
1201,2021-01-11,1057,12544,13601
1201,2021-01-12,972,12231,13203
1201,2021-01-13,985,12400,13385
1201,2021-01-14,934,11175,12109
1201,2021-01-15,946,12656,13602
1201,2021-01-16,364,8643,9007
1201,2021-01-17,128,5434,5562
1201,2021-01-18,1040,12354,13394
1201,2021-01-19,1039,12520,13559
1201,2021-01-20,1107,12517,13624
1201,2021-01-21,1194,12553,13747
1201,2021-01-22,1119,13279,14398
1201,2021-01-23,348,8977,9325
1201,2021-01-24,113,6543,6656
1201,2021-01-25,1071,12278,13349
1201,2021-01-26,1244,12597,13841
1201,2021-01-27,989,11648,12637
1201,2021-01-28,942,12445,13387
1201,2021-01-29,1025,13329,14354
1201,2021-01-30,325,9016,9341
1201,2021-01-31,110,6707,6817
1201,2021-02-01,1017,12392,13409
1201,2021-02-02,1155,12958,14113
1201,2021-02-03,1058,12359,13417
1201,2021-02-04,1207,13515,14722
1201,2021-02-05,1138,13506,14644
1201,2021-02-06,359,9116,9475
1201,2021-02-07,119,6516,6635
1201,2021-02-08,976,10936,11912
1201,2021-02-09,950,12114,13064
1201,2021-02-10,974,12171,13145
1201,2021-02-11,1038,12354,13392
1201,2021-02-12,1021,12963,13984
1201,2021-02-13,391,9754,10145
1201,2021-02-14,118,7339,7457
1201,2021-02-15,961,11405,12366
1201,2021-02-16,1099,12456,13555
1201,2021-02-17,1142,12155,13297
1201,2021-02-18,1227,12406,13633
1201,2021-02-19,1120,13070,14190
1201,2021-02-20,407,10331,10738
1201,2021-02-21,143,8996,9139
1201,2021-02-22,1224,12584,13808
1201,2021-02-23,1304,13356,14660
1201,2021-02-24,1253,13285,14538
1201,2021-02-25,1173,13552,14725
1201,2021-02-26,1190,13448,14638
1201,2021-02-27,475,10853,11328
1201,2021-02-28,162,8682,8844
1201,2021-03-01,1142,12981,14123
1201,2021-03-02,1142,11865,13007
1201,2021-03-03,1225,13660,14885
1201,2021-03-04,1236,13494,14730
1201,2021-03-05,1205,14053,15258
1201,2021-03-06,500,10666,11166
1201,2021-03-07,148,8135,8283
1201,2021-03-08,1248,12888,14136
1201,2021-03-09,1251,12909,14160
1201,2021-03-10,1237,13317,14554
1201,2021-03-11,1174,12703,13877
1201,2021-03-12,1224,13398,14622
1201,2021-03-13,433,9308,9741
1201,2021-03-14,114,7528,7642
1201,2021-03-15,1099,12732,13831
1201,2021-03-16,1216,13232,14448
1201,2021-03-17,1266,13259,14525
